datetime,latitude,longitude
2019/12/11 16:54:40.747,  35.63941110, 139.29614660
2019/12/11 16:54:41.758,  35.63941110, 139.29614660
2019/12/11 16:54:42.527,  35.63941110, 139.29614660
2019/12/11 16:54:42.747,  35.63941110, 139.29614660
2019/12/11 16:54:43.754,  35.63941110, 139.29614660
2019/12/11 16:54:44.754,  35.63941110, 139.29614660
2019/12/11 16:54:45.756,  35.63941110, 139.29614660
2019/12/11 16:54:46.756,  35.63941110, 139.29614660
2019/12/11 16:54:47.752,  35.63941110, 139.29614660
2019/12/11 16:54:48.388,  35.63941110, 139.29614660
2019/12/11 16:54:48.734,  35.63941110, 139.29614660
2019/12/11 16:54:49.748,  35.63941110, 139.29614660
2019/12/11 16:54:50.763,  35.63941080, 139.29614780
2019/12/11 16:54:50.921,  35.63941020, 139.29614630
2019/12/11 16:54:51.493,  35.63940780, 139.29614190
2019/12/11 16:54:51.972,  35.63940500, 139.29613190
2019/12/11 16:54:52.652,  35.63940070, 139.29612400
2019/12/11 16:54:53.041,  35.63939650, 139.29611420
2019/12/11 16:54:53.653,  35.63939250, 139.29610760
2019/12/11 16:54:54.112,  35.63939020, 139.29610310
2019/12/11 16:54:54.739,  35.63938850, 139.29610250
2019/12/11 16:54:55.160,  35.63938690, 139.29610300
2019/12/11 16:54:55.742,  35.63938390, 139.29610250
2019/12/11 16:54:56.228,  35.63938180, 139.29610350
2019/12/11 16:54:56.769,  35.63937890, 139.29610400
2019/12/11 16:54:57.269,  35.63937770, 139.29610670
2019/12/11 16:54:57.834,  35.63937650, 139.29610920
2019/12/11 16:54:58.344,  35.63937370, 139.29611050
2019/12/11 16:54:58.931,  35.63937230, 139.29611430
2019/12/11 16:54:59.757,  35.63937170, 139.29611870
2019/12/11 16:55:00.353,  35.63936990, 139.29612000
2019/12/11 16:55:00.746,  35.63936870, 139.29612050
2019/12/11 16:55:01.758,  35.63936760, 139.29612460
2019/12/11 16:55:02.757,  35.63936880, 139.29613060
2019/12/11 16:55:03.751,  35.63937050, 139.29613570
2019/12/11 16:55:04.737,  35.63937170, 139.29613980
2019/12/11 16:55:05.751,  35.63937300, 139.29614340
2019/12/11 16:55:06.402,  35.63937390, 139.29614640
2019/12/11 16:55:07.764,  35.63937520, 139.29615050
2019/12/11 16:55:08.753,  35.63937580, 139.29615200
2019/12/11 16:55:09.746,  35.63937650, 139.29615350
2019/12/11 16:55:10.754,  35.63937700, 139.29615470
2019/12/11 16:55:11.745,  35.63937730, 139.29615580
2019/12/11 16:55:12.468,  35.63937780, 139.29615690
2019/12/11 16:55:12.753,  35.63937910, 139.29615610
2019/12/11 16:55:13.743,  35.63938040, 139.29615550
2019/12/11 16:55:14.765,  35.63938180, 139.29615470
2019/12/11 16:55:15.755,  35.63938360, 139.29615360
2019/12/11 16:55:16.747,  35.63938570, 139.29615260
2019/12/11 16:55:17.742,  35.63938690, 139.29615140
2019/12/11 16:55:18.467,  35.63938710, 139.29615100
2019/12/11 16:55:19.771,  35.63937960, 139.29620470
2019/12/11 16:55:20.743,  35.63937900, 139.29620900
2019/12/11 16:55:21.751,  35.63937880, 139.29621050
2019/12/11 16:55:22.757,  35.63937870, 139.29621120
2019/12/11 16:55:23.749,  35.63937870, 139.29621150
2019/12/11 16:55:24.504,  35.63937870, 139.29621160
2019/12/11 16:55:24.742,  35.63937860, 139.29621170
2019/12/11 16:55:25.747,  35.63937860, 139.29621180
2019/12/11 16:55:26.741,  35.63937860, 139.29621190
2019/12/11 16:55:27.763,  35.63937860, 139.29621190
2019/12/11 16:55:28.751,  35.63937860, 139.29621190
2019/12/11 16:55:29.776,  35.63937860, 139.29621190
2019/12/11 16:55:30.565,  35.63937860, 139.29621190
2019/12/11 16:55:30.736,  35.63937860, 139.29621190
2019/12/11 16:55:31.758,  35.63937860, 139.29621190
2019/12/11 16:55:32.748,  35.63937860, 139.29621190
2019/12/11 16:55:33.742,  35.63937860, 139.29621190
2019/12/11 16:55:34.747,  35.63937860, 139.29621190
2019/12/11 16:55:35.759,  35.63937860, 139.29621190
2019/12/11 16:55:36.651,  35.63937930, 139.29621350
2019/12/11 16:55:37.046,  35.63938120, 139.29621800
2019/12/11 16:55:37.696,  35.63938330, 139.29622290
2019/12/11 16:55:38.115,  35.63938890, 139.29623630
2019/12/11 16:55:38.656,  35.63939450, 139.29624940
2019/12/11 16:55:39.156,  35.63940710, 139.29627890
2019/12/11 16:55:39.749,  35.63941870, 139.29630580
2019/12/11 16:55:40.268,  35.63944090, 139.29635740
2019/12/11 16:55:40.934,  35.63946660, 139.29641670
2019/12/11 16:55:41.355,  35.63948770, 139.29646510
2019/12/11 16:55:41.948,  35.63951940, 139.29653760
2019/12/11 16:55:42.440,  35.63954160, 139.29658810
2019/12/11 16:55:43.005,  35.63948960, 139.29647870
2019/12/11 16:55:43.525,  35.63949130, 139.29648370
2019/12/11 16:55:44.063,  35.63949220, 139.29648870
2019/12/11 16:55:44.615,  35.63949040, 139.29648670
2019/12/11 16:55:45.222,  35.63948520, 139.29647810
2019/12/11 16:55:45.709,  35.63948050, 139.29646900
2019/12/11 16:55:46.346,  35.63947200, 139.29645260
