datetime,accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[rad/s],gyroY[rad/s],gyroZ[rad/s],angleX[rad],angleY[rad],angleZ[rad],step
2019/09/12 18:09:03.969,   0.01030000,   0.00950000,  -0.00240000,  -0.00855211,   0.00244346,   0.00488692,  -0.03138207,   1.58673298,   2.35873652,    2
2019/09/12 18:09:03.988,  -0.02890000,   0.02670000,   0.00660000,  -0.00366519,   0.00122173,   0.00488692,  -0.03162671,   1.58666158,   2.37140608,    2
2019/09/12 18:09:04.008,  -0.01910000,   0.02670000,   0.00660000,  -0.00122173,  -0.00122173,   0.00366519,  -0.03162671,   1.58666158,   2.36585331,    2
2019/09/12 18:09:04.028,  -0.01910000,   0.00650000,   0.01500000,  -0.00122173,  -0.00244346,   0.00488692,  -0.03168793,   1.58651876,   2.36134458,    2
2019/09/12 18:09:04.049,   0.00040000,   0.02610000,  -0.00450000,   0.00122173,  -0.00122173,   0.00488692,  -0.03168794,   1.58650851,   2.35714269,    2
2019/09/12 18:09:04.068,  -0.02900000,   0.03290000,  -0.01310000,   0.00366519,  -0.00244346,   0.00366519,  -0.03199429,   1.58663130,   2.36148286,    2
2019/09/12 18:09:04.088,   0.00030000,   0.03290000,  -0.02290000,   0.00366519,  -0.00488692,   0.00366519,  -0.03200448,   1.58663130,   2.35430765,    2
2019/09/12 18:09:04.109,   0.01980000,   0.02110000,  -0.02100000,   0.00244346,  -0.00366519,   0.00610865,  -0.03220822,   1.58683527,   2.35434031,    2
2019/09/12 18:09:04.128,  -0.00950000,   0.02110000,  -0.05040000,   0.00244346,  -0.00244346,   0.00610865,  -0.03220822,   1.58683527,   2.34716892,    2
2019/09/12 18:09:04.149,  -0.01940000,   0.01930000,  -0.03710000,   0.00000000,  -0.00366519,   0.00610865,  -0.03239214,   1.58719265,   2.35589910,    2
2019/09/12 18:09:04.168,  -0.01940000,   0.01930000,  -0.01750000,  -0.00244346,  -0.00122173,   0.00610865,  -0.03239214,   1.58719265,   2.34997654,    2
2019/09/12 18:09:04.189,  -0.00980000,   0.05350000,   0.00180000,  -0.00488692,   0.00000000,   0.00733038,  -0.03291227,   1.58717239,   2.35096312,    2
2019/09/12 18:09:04.209,  -0.01960000,   0.04370000,  -0.01770000,  -0.00366519,  -0.00122173,   0.00733038,  -0.03291227,   1.58717239,   2.35681129,    2
2019/09/12 18:09:04.228,  -0.00020000,   0.04890000,  -0.04310000,  -0.00122173,  -0.00122173,   0.00855211,  -0.03338153,   1.58759105,   2.36265731,    2
2019/09/12 18:09:04.249,  -0.00020000,   0.00970000,  -0.05290000,  -0.00244346,   0.00000000,   0.00855211,  -0.03339172,   1.58759105,   2.35090113,    2
2019/09/12 18:09:04.268,  -0.01010000,   0.00890000,  -0.04840000,  -0.00366519,   0.00000000,   0.00733038,  -0.03347367,   1.58805037,   2.35705686,    2
2019/09/12 18:09:04.288,  -0.01010000,  -0.00090000,  -0.00920000,  -0.00488692,   0.00000000,   0.00855211,  -0.03347367,   1.58805037,   2.36283517,    2
2019/09/12 18:09:04.309,  -0.02000000,   0.03500000,   0.02730000,  -0.00366519,   0.00000000,   0.00977384,  -0.03381014,   1.58778512,   2.36223960,    2
2019/09/12 18:09:04.329,  -0.02000000,   0.04480000,   0.03710000,  -0.00244346,   0.00000000,   0.00610865,  -0.03381014,   1.58778512,   2.35772085,    2
2019/09/12 18:09:04.348,  -0.01020000,   0.02310000,   0.00700000,   0.00000000,  -0.00122173,   0.00488692,  -0.03403474,   1.58771396,   2.36341858,    2
2019/09/12 18:09:04.368,  -0.00040000,   0.03290000,   0.01680000,   0.00488692,  -0.00366519,   0.00488692,  -0.03403474,   1.58771396,   2.35030651,    2
2019/09/12 18:09:04.389,  -0.00050000,   0.02110000,  -0.01140000,   0.00733038,  -0.00366519,   0.00610865,  -0.03423885,   1.58782637,   2.34331298,    2
2019/09/12 18:09:04.409,  -0.01030000,   0.00140000,  -0.00160000,   0.00733038,  -0.00244346,   0.00366519,  -0.03423885,   1.58782637,   2.34188223,    2
2019/09/12 18:09:04.428,   0.00050000,   0.01920000,   0.00740000,   0.00733038,  -0.00244346,   0.00488692,  -0.03442233,   1.58775496,   2.33614826,    2
2019/09/12 18:09:04.448,  -0.00920000,   0.06820000,   0.00740000,   0.00488692,  -0.00244346,   0.00488692,  -0.03442233,   1.58775496,   2.33894825,    2
2019/09/12 18:09:04.468,  -0.02890000,   0.01760000,  -0.01110000,   0.00488692,  -0.00244346,   0.00244346,  -0.03458568,   1.58785713,   2.35587525,    2
2019/09/12 18:09:04.489,  -0.03870000,   0.01760000,   0.02800000,   0.00244346,  -0.00244346,   0.00122173,  -0.03458568,   1.58785713,   2.35996509,    2
2019/09/12 18:09:04.509,  -0.01910000,   0.04310000,   0.07040000,   0.00488692,   0.00000000,   0.00488692,  -0.03499372,   1.58717358,   2.35757971,    2
2019/09/12 18:09:04.528,  -0.02890000,   0.06270000,   0.03120000,   0.00855211,   0.00000000,   0.00610865,  -0.03499372,   1.58717358,   2.36767530,    2
2019/09/12 18:09:04.548,  -0.01920000,   0.03940000,   0.01950000,   0.00977384,  -0.00122173,   0.00488692,  -0.03537125,   1.58697987,   2.36573076,    2
2019/09/12 18:09:04.568,   0.01990000,   0.01980000,  -0.00980000,   0.01099557,  -0.00122173,   0.00610865,  -0.03537125,   1.58697987,   2.35592675,    2
2019/09/12 18:09:04.588,  -0.00940000,   0.00920000,   0.00000000,   0.00855211,  -0.00244346,   0.00488692,  -0.03546297,   1.58697987,   2.34890342,    2
2019/09/12 18:09:04.609,   0.00030000,  -0.01040000,  -0.02940000,   0.00610865,  -0.00488692,   0.00488692,  -0.03546333,   1.58698010,   2.34917974,    2
2019/09/12 18:09:04.628,   0.00020000,   0.00830000,  -0.01790000,   0.00610865,  -0.00488692,   0.00610865,  -0.03554476,   1.58715355,   2.33938813,    2
2019/09/12 18:09:04.648,  -0.03890000,   0.00830000,  -0.00820000,   0.00488692,  -0.00366519,   0.00488692,  -0.03554476,   1.58715355,   2.34065914,    2
2019/09/12 18:09:04.669,  -0.05850000,   0.01680000,   0.01930000,   0.00366519,  -0.00122173,   0.00366519,  -0.03568754,   1.58694947,   2.34034443,    2
2019/09/12 18:09:04.688,  -0.03890000,   0.01670000,   0.01930000,   0.00488692,  -0.00122173,   0.00366519,  -0.03568754,   1.58694947,   2.35027766,    2
2019/09/12 18:09:04.709,  -0.00960000,   0.02430000,   0.01760000,   0.00610865,  -0.00122173,   0.00488692,  -0.03592239,   1.58678639,   2.34701967,    2
2019/09/12 18:09:04.729,   0.00020000,   0.02430000,   0.03720000,   0.00733038,   0.00000000,   0.00733038,  -0.03592239,   1.58678639,   2.35833287,    2
2019/09/12 18:09:04.748,   0.01970000,   0.04010000,   0.01610000,   0.00855211,   0.00244346,   0.00610865,  -0.03632028,   1.58662331,   2.35371161,    2
2019/09/12 18:09:04.768,  -0.03910000,  -0.01870000,   0.00630000,   0.00733038,   0.00366519,   0.00366519,  -0.03632028,   1.58663356,   2.35802865,    2
2019/09/12 18:09:04.789,  -0.04890000,   0.00990000,   0.01470000,   0.00610865,   0.00488692,   0.00488692,  -0.03640189,   1.58648050,   2.34914827,    2
2019/09/12 18:09:04.808,   0.00000000,   0.01970000,   0.02450000,   0.00610865,   0.00366519,   0.00610865,  -0.03640189,   1.58648050,   2.36040974,    2
2019/09/12 18:09:04.829,   0.00970000,   0.03590000,   0.01340000,   0.00488692,   0.00244346,   0.00488692,  -0.03674880,   1.58635819,   2.35311770,    2
2019/09/12 18:09:04.849,   0.00000000,   0.03580000,   0.03310000,   0.00366519,   0.00244346,   0.00488692,  -0.03675900,   1.58635819,   2.34904599,    2
2019/09/12 18:09:04.869,  -0.00010000,   0.04170000,  -0.00550000,   0.00488692,   0.00244346,   0.00488692,  -0.03715714,   1.58640957,   2.34738803,    2
2019/09/12 18:09:04.888,   0.00960000,   0.04170000,   0.01400000,   0.00610865,   0.00244346,   0.00488692,  -0.03715714,   1.58640957,   2.34026027,    2
2019/09/12 18:09:04.909,  -0.00020000,   0.02020000,   0.00380000,   0.00733038,   0.00244346,   0.00610865,  -0.03736096,   1.58636868,   2.33602476,    2
2019/09/12 18:09:04.928,  -0.01000000,   0.02020000,   0.00380000,   0.00610865,   0.00488692,   0.00610865,  -0.03736096,   1.58636868,   2.33297586,    2
2019/09/12 18:09:04.948,  -0.01990000,   0.02750000,  -0.01440000,   0.00488692,   0.00488692,   0.00488692,  -0.03761601,   1.58651173,   2.33689642,    2
2019/09/12 18:09:04.969,  -0.01990000,   0.02750000,  -0.01440000,   0.00366519,   0.00366519,   0.00610865,  -0.03761601,   1.58651173,   2.32986069,    2
2019/09/12 18:09:04.988,  -0.00050000,   0.03410000,  -0.02210000,   0.00488692,   0.00366519,   0.00610865,  -0.03795293,   1.58672631,   2.33400702,    2
2019/09/12 18:09:05.009,  -0.01030000,   0.03410000,  -0.03190000,   0.00610865,   0.00610865,   0.00610865,  -0.03795293,   1.58672631,   2.32096815,    2
2019/09/12 18:09:05.028,  -0.03970000,   0.01330000,  -0.01130000,   0.00610865,   0.00733038,   0.00610865,  -0.03806534,   1.58682847,   2.32759523,    2
2019/09/12 18:09:05.049,  -0.02990000,   0.01330000,  -0.01130000,   0.00488692,   0.00733038,   0.00610865,  -0.03806534,   1.58682847,   2.33469987,    2
2019/09/12 18:09:05.069,  -0.02020000,   0.01220000,   0.00750000,   0.00366519,   0.00855211,   0.00610865,  -0.03817747,   1.58675706,   2.32884645,    2
2019/09/12 18:09:05.088,  -0.00060000,   0.03180000,  -0.02180000,   0.00366519,   0.00733038,   0.00488692,  -0.03817747,   1.58675706,   2.33305335,    2
2019/09/12 18:09:05.109,  -0.00070000,   0.01120000,  -0.05580000,   0.00366519,   0.00733038,   0.00488692,  -0.03828961,   1.58729804,   2.33761907,    2
2019/09/12 18:09:05.128,   0.02860000,  -0.00840000,  -0.00670000,   0.00244346,   0.00488692,   0.00610865,  -0.03828961,   1.58729804,   2.34085250,    2
2019/09/12 18:09:05.148,   0.01880000,   0.01910000,  -0.00610000,  -0.00244346,   0.00733038,   0.00610865,  -0.03848357,   1.58735943,   2.34084463,    2
2019/09/12 18:09:05.169,  -0.01060000,   0.04850000,  -0.02570000,  -0.00488692,   0.00488692,   0.00244346,  -0.03848357,   1.58735943,   2.34636688,    2
2019/09/12 18:09:05.188,  -0.04990000,   0.02660000,  -0.01460000,  -0.00610865,   0.00366519,   0.00610865,  -0.03871823,   1.58749223,   2.35340834,    2
2019/09/12 18:09:05.208,  -0.02050000,   0.01680000,   0.02450000,  -0.00488692,   0.00733038,   0.01099557,  -0.03872843,   1.58749223,   2.36353683,    2
2019/09/12 18:09:05.229,  -0.02030000,  -0.04730000,  -0.02230000,  -0.01466077,   0.00488692,   0.01832596,  -0.03825917,   1.58770633,   2.36714530,    2
2019/09/12 18:09:05.248,  -0.00070000,   0.02120000,   0.03640000,  -0.02076942,   0.00488692,   0.02076942,  -0.03826936,   1.58770633,   2.36997914,    2
2019/09/12 18:09:05.268,  -0.01080000,   0.07319999,   0.03330000,  -0.01710423,   0.00733038,   0.01466077,  -0.03897344,   1.58739042,   2.36772037,    2
2019/09/12 18:09:05.288,  -0.01080000,   0.03390000,   0.01370000,  -0.01588250,   0.00366519,   0.00855211,  -0.03897344,   1.58739042,   2.35917377,    2
2019/09/12 18:09:05.309,   0.02830000,   0.03090000,   0.02150000,  -0.01343904,   0.00366519,   0.00488692,  -0.03928984,   1.58718646,   2.35896444,    2
2019/09/12 18:09:05.328,  -0.00100000,   0.04070000,   0.00190000,  -0.00977384,   0.00610865,   0.00122173,  -0.03928984,   1.58718646,   2.35745239,    2
2019/09/12 18:09:05.349,  -0.04030000,   0.01940000,   0.01960000,  -0.00733038,   0.00855211,  -0.00122173,  -0.03946318,   1.58699262,   2.35422063,    2
2019/09/12 18:09:05.368,  -0.02070000,   0.01940000,   0.00980000,  -0.00244346,   0.00855211,   0.00122173,  -0.03946318,   1.58699262,   2.35979342,    2
2019/09/12 18:09:05.389,  -0.04050000,   0.05380000,   0.00000000,   0.00000000,   0.00733038,   0.00366519,  -0.03996326,   1.58699286,   2.36905289,    2
2019/09/12 18:09:05.408,  -0.02090000,   0.04400000,  -0.03910000,   0.00244346,   0.00733038,   0.00244346,  -0.03996326,   1.58699286,   2.36584997,    2
2019/09/12 18:09:05.428,   0.00290000,   0.05690000,  -0.02630000,   0.00366519,   0.00610865,   0.00244346,  -0.04051453,   1.58724856,   2.35975337,    2
2019/09/12 18:09:05.448,   0.05190000,   0.00780000,   0.00300000,   0.00855211,   0.00610865,   0.00733038,  -0.04051453,   1.58724856,   2.35122705,    2
2019/09/12 18:09:05.468,   0.04200000,   0.02490000,  -0.02400000,   0.00977384,   0.00733038,   0.00977384,  -0.04076951,   1.58748341,   2.36267591,    2
2019/09/12 18:09:05.488,   0.00280000,   0.00530000,  -0.05340000,   0.00366519,   0.00855211,   0.00733038,  -0.04077969,   1.58749354,   2.35727072,    2
2019/09/12 18:09:05.508,  -0.00710000,   0.02280000,  -0.04880000,   0.00122173,   0.00977384,   0.00733038,  -0.04099416,   1.58796334,   2.35467839,    2
2019/09/12 18:09:05.528,   0.01240000,   0.02280000,  -0.04880000,  -0.00122173,   0.00855211,   0.00733038,  -0.04099416,   1.58796334,   2.35063529,    2
2019/09/12 18:09:05.548,   0.03180000,   0.02070000,  -0.04450000,  -0.00366519,   0.00733038,   0.00488692,  -0.04120822,   1.58840227,   2.35934496,    2
2019/09/12 18:09:05.569,   0.04170000,   0.02070000,  -0.05430000,  -0.00488692,   0.00610865,   0.00366519,  -0.04120822,   1.58840227,   2.35080862,    2
2019/09/12 18:09:05.588,   0.05130000,   0.01870000,  -0.03160000,  -0.00733038,   0.00610865,   0.00244346,  -0.04141260,   1.58871901,   2.33947825,    2
2019/09/12 18:09:05.608,   0.01210000,   0.04810000,  -0.03160000,  -0.00855211,   0.00855211,   0.00122173,  -0.04141260,   1.58871901,   2.33802152,    2
2019/09/12 18:09:05.628,  -0.00760000,   0.04410000,  -0.02890000,  -0.00733038,   0.00977384,   0.00244346,  -0.04183096,   1.58899486,   2.35084271,    2
2019/09/12 18:09:05.648,   0.00210000,   0.04400000,  -0.03870000,  -0.00488692,   0.00977384,   0.00366519,  -0.04183096,   1.58899486,   2.35247684,    2
2019/09/12 18:09:05.668,   0.01190000,  -0.00450000,  -0.01740000,  -0.00366519,   0.00977384,   0.00488692,  -0.04180027,   1.58916831,   2.35556436,    2
2019/09/12 18:09:05.688,   0.02170000,   0.00520000,  -0.00760000,  -0.00244346,   0.00855211,   0.00733038,  -0.04180027,   1.58916831,   2.36409569,    2
2019/09/12 18:09:05.709,   0.04120000,   0.01350000,  -0.00690000,   0.00000000,   0.00610865,   0.00733038,  -0.04194327,   1.58925021,   2.37708664,    2
2019/09/12 18:09:05.728,   0.06080000,   0.03310000,  -0.01670000,   0.00122173,   0.00488692,   0.00610865,  -0.04195346,   1.58925021,   2.36835623,    2
2019/09/12 18:09:05.749,   0.04110000,   0.00320000,  -0.02410000,   0.00244346,   0.00244346,   0.00488692,  -0.04199446,   1.58948505,   2.35421896,    2
2019/09/12 18:09:05.769,   0.03130000,   0.02280000,  -0.03390000,   0.00122173,   0.00366519,   0.00366519,  -0.04200464,   1.58948505,   2.34825492,    2
2019/09/12 18:09:05.788,   0.02130000,   0.03870000,  -0.02200000,   0.00000000,   0.00244346,   0.00122173,  -0.04238229,   1.58971000,   2.34385133,    2
2019/09/12 18:09:05.808,   0.02130000,   0.01910000,  -0.03180000,  -0.00122173,   0.00000000,   0.00244346,  -0.04238229,   1.58971000,   2.33212066,    2
2019/09/12 18:09:05.829,   0.03110000,  -0.00050000,  -0.04700000,   0.00000000,  -0.00244346,   0.00366519,  -0.04239211,   1.59016919,   2.33511639,    2
2019/09/12 18:09:05.848,   0.04090000,   0.00920000,  -0.05680000,   0.00122173,  -0.00244346,   0.00488692,  -0.04239254,   1.59016931,   2.33654618,    2
2019/09/12 18:09:05.869,   0.04080000,  -0.00060000,  -0.00700000,   0.00000000,   0.00000000,   0.00366519,  -0.04240267,   1.59024084,   2.33246183,    2
2019/09/12 18:09:05.889,   0.03100000,   0.03850000,  -0.01680000,   0.00122173,   0.00000000,   0.00244346,  -0.04240267,   1.59024084,   2.33693194,    2
2019/09/12 18:09:05.908,   0.00140000,   0.02620000,  -0.06020000,   0.00366519,   0.00122173,   0.00000000,  -0.04265774,   1.59082282,   2.33889198,    2
2019/09/12 18:09:05.929,  -0.02790000,   0.00660000,  -0.04060000,   0.00488692,   0.00244346,   0.00122173,  -0.04265774,   1.59082282,   2.33763051,    2
2019/09/12 18:09:05.949,  -0.00830000,  -0.00280000,  -0.01020000,   0.00733038,   0.00488692,   0.00366519,  -0.04262711,   1.59091473,   2.34481287,    2
2019/09/12 18:09:05.969,   0.01120000,   0.00690000,   0.00930000,   0.00855211,   0.00366519,   0.00366519,  -0.04262711,   1.59091473,   2.34167790,    2
2019/09/12 18:09:05.989,   0.06020000,   0.00610000,  -0.01820000,   0.00733038,   0.00244346,   0.00244346,  -0.04270887,   1.59110880,   2.33867788,    2
2019/09/12 18:09:06.009,   0.07000000,  -0.00360000,  -0.01820000,   0.00610865,   0.00366519,   0.00122173,  -0.04271906,   1.59110880,   2.34433627,    2
2019/09/12 18:09:06.028,   0.04070000,  -0.03930000,  -0.00760000,   0.00488692,   0.00366519,   0.00000000,  -0.04235136,   1.59118998,   2.35358095,    2
2019/09/12 18:09:06.048,   0.02110000,  -0.02950000,  -0.00760000,   0.00366519,   0.00122173,   0.00000000,  -0.04235136,   1.59118998,   2.36246538,    2
2019/09/12 18:09:06.069,  -0.00820000,  -0.00900000,  -0.00690000,   0.00244346,  -0.00244346,   0.00000000,  -0.04225960,   1.59126139,   2.36525941,    2
2019/09/12 18:09:06.088,   0.02110000,  -0.04830000,   0.00280000,   0.00000000,  -0.00366519,   0.00244346,  -0.04225961,   1.59125125,   2.38245177,    2
2019/09/12 18:09:06.109,   0.06050000,  -0.02640000,   0.07430000,   0.00000000,  -0.00366519,   0.00366519,  -0.04203521,   1.59054673,   2.36917853,    2
2019/09/12 18:09:06.128,   0.02130000,  -0.00680000,   0.06450000,   0.00122173,  -0.00244346,   0.00488692,  -0.04203521,   1.59054673,   2.36336398,    2
2019/09/12 18:09:06.148,   0.02140000,  -0.00630000,   0.04110000,   0.00244346,  -0.00122173,   0.00610865,  -0.04198417,   1.59014857,   2.36586118,    2
2019/09/12 18:09:06.168,  -0.05690000,  -0.03580000,   0.05090000,   0.00488692,   0.00000000,   0.00488692,  -0.04198417,   1.59014857,   2.37164760,    2
2019/09/12 18:09:06.188,   0.02170000,  -0.04170000,   0.06450000,   0.00733038,   0.00000000,   0.00610865,  -0.04159622,   1.58953571,   2.35407114,    2
2019/09/12 18:09:06.208,   0.03150000,  -0.08100000,   0.06450000,   0.01343904,   0.00122173,   0.01343904,  -0.04159622,   1.58953571,   2.36819172,    2
2019/09/12 18:09:06.228,   0.04180000,  -0.07420000,   0.10380000,   0.01832596,   0.00610865,   0.01832596,  -0.04089186,   1.58853471,   2.35683942,    2
2019/09/12 18:09:06.248,   0.04180000,  -0.07430000,   0.14309999,   0.02076942,   0.01099557,   0.01954769,  -0.04090205,   1.58853471,   2.34674764,    2
2019/09/12 18:09:06.268,   0.01290000,  -0.09490000,   0.13980000,   0.02565634,   0.01466077,   0.01710423,  -0.03999411,   1.58718693,   2.33826756,    2
2019/09/12 18:09:06.289,  -0.00660000,  -0.05570000,   0.12019999,   0.03176499,   0.01954769,   0.00977384,  -0.04000429,   1.58719718,   2.34103465,    2
2019/09/12 18:09:06.308,  -0.00620000,  -0.05090000,   0.11889999,   0.03909538,   0.02687807,   0.00488692,  -0.03951431,   1.58605373,   2.33916283,    2
2019/09/12 18:09:06.328,  -0.01600000,  -0.08040000,   0.12879999,   0.04886922,   0.03298672,   0.00488692,  -0.03951431,   1.58605373,   2.33915186,    2
2019/09/12 18:09:06.348,  -0.03520000,  -0.07340000,   0.15369999,   0.05986479,   0.04031711,   0.00977384,  -0.03879989,   1.58458352,   2.33455324,    2
2019/09/12 18:09:06.368,  -0.04510000,  -0.06250000,   0.15510000,   0.06841691,   0.04398230,   0.01466077,  -0.03867737,   1.58573675,   2.34526801,    2
2019/09/12 18:09:06.389,  -0.03510000,  -0.08730000,   0.12379999,   0.07452556,   0.04398230,   0.01832596,  -0.03820796,   1.58555281,   2.34428501,    2
2019/09/12 18:09:06.408,   0.01360000,  -0.07130000,   0.11319999,   0.07941248,   0.04153883,   0.02565634,  -0.03858563,   1.58647156,   2.35182238,    2
2019/09/12 18:09:06.428,   0.03320000,  -0.07090000,   0.12150000,   0.07941248,   0.04153883,   0.03176499,  -0.03854496,   1.58631849,   2.36955929,    2
2019/09/12 18:09:06.448,   0.04260000,  -0.08060000,   0.11660000,   0.07086037,   0.04031711,   0.03665191,  -0.03953461,   1.58681917,   2.36782002,    2
2019/09/12 18:09:06.470,   0.05220000,  -0.05440000,   0.07030000,   0.05986479,   0.03909538,   0.04031711,  -0.03987149,   1.58710515,   2.35964108,    2
2019/09/12 18:09:06.490,   0.05170000,  -0.06420000,   0.01760000,   0.04520403,   0.04276057,   0.04398230,  -0.04087164,   1.58772850,   2.36180139,    2
2019/09/12 18:09:06.508,   0.05140000,  -0.04100000,   0.09700000,   0.03543019,   0.05131268,   0.04886922,  -0.04151471,   1.58783102,   2.35735607,    2
2019/09/12 18:09:06.529,   0.01160000,   0.04570000,   0.12510000,   0.03298672,   0.05619960,   0.05619960,  -0.04267809,   1.58870971,   2.34342575,    2
2019/09/12 18:09:06.548,  -0.10690000,   0.12230000,   0.11600000,   0.02932153,   0.07208209,   0.06719518,  -0.04488299,   1.58878303,   2.34716344,    2
2019/09/12 18:09:06.568,  -0.13720000,   0.11840000,  -0.03690000,   0.01221730,   0.09285152,   0.07941248,  -0.04629126,   1.59019291,   2.35401440,    2
2019/09/12 18:09:06.589,  -0.01150000,   0.13239999,  -0.10960000,  -0.02932153,   0.11850785,   0.08063421,  -0.04888458,   1.59280968,   2.35258842,    2
2019/09/12 18:09:06.609,   0.24200000,   0.25270000,   0.14739999,  -0.05864306,   0.13072516,   0.07452556,  -0.05063016,   1.59504807,   2.33977318,    2
2019/09/12 18:09:06.629,   0.23950000,   0.40549999,   0.40979999,  -0.04520403,   0.13194689,   0.06352998,  -0.05610378,   1.59380889,   2.34289789,    2
2019/09/12 18:09:06.648,   0.05180000,   0.64770001,   0.59189999,   0.00000000,   0.12828170,   0.05864306,  -0.05741147,   1.59639561,   2.33695507,    2
2019/09/12 18:09:06.668,   0.05710000,   0.77689999,   0.33719999,   0.04031711,   0.12583824,   0.05009095,  -0.06531893,   1.59542668,   2.32310557,    2
2019/09/12 18:09:06.688,  -0.39510000,   0.21969999,   0.57949996,   0.06719518,   0.12217305,   0.06352998,  -0.06615669,   1.59815753,   2.30753708,    2
2019/09/12 18:09:06.708,  -0.22999999,   0.17950000,   0.49550000,   0.11239921,   0.10751228,   0.09040806,  -0.06928444,   1.59658873,   2.31291008,    2
2019/09/12 18:09:06.728,  -0.01600000,   0.40959999,   0.67680001,   0.14294246,   0.09773844,   0.09529497,  -0.07082782,   1.59910715,   2.29653025,    2
2019/09/12 18:09:06.748,  -0.21390000,   0.17440000,   0.77440000,   0.18570304,   0.11606439,   0.08307767,  -0.07485603,   1.59501338,   2.28237104,    2
2019/09/12 18:09:06.768,  -0.22530000,   0.30080000,   0.37219998,   0.24556783,   0.12828170,   0.11239921,  -0.07598096,   1.59804356,   2.27086616,    2
2019/09/12 18:09:06.788,  -0.02200000,   0.07570000,   0.19829999,   0.25289822,   0.15760323,   0.13439035,  -0.07896738,   1.59932899,   2.28321528,    2
2019/09/12 18:09:06.809,   0.14170000,  -0.13270000,   0.27440000,   0.22357668,   0.18081611,   0.12950343,  -0.08124929,   1.60314214,   2.27443910,    2
2019/09/12 18:09:06.828,   0.16849999,  -0.01440000,   0.40910000,   0.20891590,   0.18448131,   0.12583824,  -0.08422645,   1.60388720,   2.27348399,    2
2019/09/12 18:09:06.849,   0.13589999,   0.03340000,   0.44079998,   0.20769417,   0.18203785,   0.12705997,  -0.08635562,   1.60817444,   2.27669978,    2
2019/09/12 18:09:06.869,   0.10370000,  -0.04040000,   0.33660001,   0.19792034,   0.19792034,   0.12705997,  -0.08892476,   1.60957611,   2.28762197,    2
2019/09/12 18:09:06.889,   0.25680000,  -0.17240000,   0.33840001,   0.18570304,   0.22235495,   0.12095132,  -0.09141286,   1.61382782,   2.28584051,    2
2019/09/12 18:09:06.909,   0.58770001,  -0.09980000,   0.57620001,   0.16982053,   0.21991149,   0.10629055,  -0.09404485,   1.61409461,   2.28028560,    2
2019/09/12 18:09:06.928,   0.48569998,  -0.12010000,   0.65039998,   0.16982053,   0.20891590,   0.08429940,  -0.09614462,   1.61872828,   2.27987432,    2
2019/09/12 18:09:06.948,   0.28860000,  -0.15300000,   0.68259996,   0.17348573,   0.19425514,   0.06230826,  -0.09751782,   1.61800659,   2.27185965,    2
2019/09/12 18:09:06.969,   0.19720000,  -0.23339999,   0.74210000,   0.16982053,   0.18081611,   0.04520403,  -0.09872646,   1.62213635,   2.26616335,    2
2019/09/12 18:09:06.988,   0.46210000,  -0.15300000,   0.75329995,   0.15760323,   0.15882497,   0.03665191,  -0.09953638,   1.62026298,   2.25395703,    2
2019/09/12 18:09:07.010,   0.43039998,   0.01810000,   0.91490000,   0.14660765,   0.13683382,   0.01343904,  -0.10008972,   1.62379575,   2.24760723,    2
2019/09/12 18:09:07.028,   0.32130000,   0.23729999,   0.97499996,   0.17348573,   0.11972959,  -0.07941248,  -0.10377938,   1.61886752,   2.23346019,    2
2019/09/12 18:09:07.049,   0.11589999,   0.50080001,   0.89499998,   0.21991149,   0.13927728,  -0.12461651,  -0.10188307,   1.62174213,   2.23845601,    2
2019/09/12 18:09:07.069,  -0.06110000,   0.46199998,   0.75739998,   0.27122417,   0.16493361,  -0.15149458,  -0.10387161,   1.61867297,   2.23041081,    2
2019/09/12 18:09:07.088,  -0.33429998,   0.25799999,   0.83359998,   0.31642818,   0.17592919,  -0.16371189,  -0.10063329,   1.62248516,   2.22994566,    2
2019/09/12 18:09:07.109,  -0.58719999,   0.24020000,   0.75809997,   0.33597589,   0.16737707,  -0.17348573,  -0.09943350,   1.62075472,   2.22909069,    2
2019/09/12 18:09:07.129,  -0.60519999,   0.35529998,   0.96349996,   0.35552356,   0.13805555,  -0.18570304,  -0.09565269,   1.62472653,   2.22733712,    2
2019/09/12 18:09:07.148,  -0.57249999,   0.34070000,   1.16339993,   0.38117990,   0.07452556,  -0.18448131,  -0.09513048,   1.61904156,   2.21450162,    2
2019/09/12 18:09:07.168,  -0.58959997,   0.45809999,   1.89069998,   0.42271873,   0.00366519,  -0.15882497,  -0.09110570,   1.62121749,   2.22247386,    3
2019/09/12 18:09:07.189,  -1.44889998,   0.55720001,   1.45009995,   0.49235737,  -0.00977384,  -0.10751228,  -0.09200634,   1.61116505,   2.20803022,    3
2019/09/12 18:09:07.208,  -3.36909986,  -0.16360000,  -0.81830001,   0.51190507,   0.04031711,   0.04764749,  -0.08949824,   1.61184263,   2.20798874,    3
2019/09/12 18:09:07.229,  -0.49589998,  -0.46409997,  -0.88000000,   0.42516220,   0.01466077,   0.19058995,  -0.08508612,   1.62063718,   2.21313357,    3
2019/09/12 18:09:07.249,   0.52059996,  -0.76179999,  -1.13489997,   0.34452799,   0.04520403,   0.07452556,  -0.08848441,   1.62167692,   2.19820213,    3
2019/09/12 18:09:07.269,  -1.07809997,  -0.73199999,  -1.12650001,   0.29932398,   0.08552113,   0.01466077,  -0.08237423,   1.63162148,   2.19600201,    3
