date,time,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/11/06,01:47:36.600,35.638757690,139.296218272,219.1887,2,14,0.0065,0.0052,0.0172,0.0038,-0.0043,-0.0069,0.20,1.5
2019/11/06,01:47:36.800,35.638757813,139.296220198,219.1588,2,14,0.0066,0.0054,0.0172,0.0035,-0.0044,-0.0069,0.20,1.1
2019/11/06,01:47:37.000,35.638758197,139.296222221,219.1890,2,14,0.0063,0.0054,0.0172,0.0033,-0.0044,-0.0070,0.40,1.1
2019/11/06,01:47:37.200,35.638758291,139.296224061,219.2024,2,14,0.0065,0.0057,0.0171,0.0034,-0.0044,-0.0069,0.20,2.0
2019/11/06,01:47:37.400,35.638758207,139.296226013,219.1838,2,16,0.0065,0.0054,0.0172,0.0033,-0.0044,-0.0069,0.20,1.2
2019/11/06,01:47:37.600,35.638757822,139.296228282,219.1881,2,16,0.0064,0.0054,0.0167,0.0033,-0.0045,-0.0072,0.20,1.3
2019/11/06,01:47:37.800,35.638757702,139.296230053,219.2008,2,14,0.0060,0.0053,0.0167,0.0035,-0.0044,-0.0074,0.20,1.1
2019/11/06,01:47:38.000,35.638757740,139.296231681,219.1876,2,16,0.0059,0.0053,0.0163,0.0031,-0.0047,-0.0075,0.20,1.1
2019/11/06,01:47:38.200,35.638758197,139.296233467,219.1666,2,16,0.0057,0.0050,0.0163,0.0033,-0.0048,-0.0076,0.20,1.1
2019/11/06,01:47:38.400,35.638758568,139.296235336,219.1750,2,14,0.0058,0.0050,0.0167,0.0030,-0.0048,-0.0075,0.20,1.1
2019/11/06,01:47:38.600,35.638758228,139.296237036,219.1994,2,14,0.0059,0.0051,0.0167,0.0033,-0.0049,-0.0074,0.20,2.6
2019/11/06,01:47:38.800,35.638757917,139.296239145,219.1746,2,14,0.0056,0.0051,0.0167,0.0033,-0.0047,-0.0075,0.20,1.2
2019/11/06,01:47:39.000,35.638757332,139.296241111,219.1590,1,14,0.0061,0.0052,0.0166,0.0035,-0.0046,-0.0074,0.20,3.1
2019/11/06,01:47:39.200,35.638757329,139.296242693,219.1835,1,14,0.0061,0.0050,0.0166,0.0037,-0.0046,-0.0074,0.20,3.3
2019/11/06,01:47:39.400,35.638757495,139.296244495,219.1715,1,14,0.0059,0.0050,0.0166,0.0034,-0.0048,-0.0073,0.20,3.4
2019/11/06,01:47:39.600,35.638757959,139.296246421,219.1533,1,14,0.0062,0.0049,0.0165,0.0035,-0.0050,-0.0073,0.20,3.5
2019/11/06,01:47:39.800,35.638757996,139.296248278,219.1748,1,13,0.0073,0.0059,0.0166,0.0042,-0.0046,-0.0076,0.20,3.5
2019/11/06,01:47:40.000,35.638757593,139.296249999,219.1904,2,13,0.0075,0.0054,0.0167,0.0048,-0.0048,-0.0074,0.20,1.1
2019/11/06,01:47:40.200,35.638756733,139.296251905,219.1535,1,12,0.0072,0.0059,0.0172,0.0047,-0.0057,-0.0073,0.20,4.6
2019/11/06,01:47:40.400,35.638756142,139.296253818,219.1901,2,12,0.0070,0.0060,0.0173,0.0044,-0.0057,-0.0073,0.20,1.2
2019/11/06,01:47:40.600,35.638755983,139.296255573,219.2008,2,14,0.0074,0.0058,0.0173,0.0044,-0.0057,-0.0072,0.20,1.3
2019/11/06,01:47:40.800,35.638756110,139.296257459,219.1690,2,15,0.0077,0.0060,0.0168,0.0048,-0.0043,-0.0072,0.20,1.5
2019/11/06,01:47:41.000,35.638756702,139.296259566,219.1715,2,15,0.0078,0.0060,0.0167,0.0046,-0.0046,-0.0073,0.40,1.7
2019/11/06,01:47:41.200,35.638756479,139.296261481,219.1894,2,15,0.0076,0.0059,0.0166,0.0047,-0.0045,-0.0076,0.20,1.8
2019/11/06,01:47:41.400,35.638756046,139.296263378,219.1679,2,15,0.0073,0.0058,0.0166,0.0046,-0.0048,-0.0076,0.40,1.1
2019/11/06,01:47:41.600,35.638755217,139.296265575,219.1807,2,14,0.0072,0.0065,0.0170,0.0040,-0.0059,-0.0074,0.20,1.2
2019/11/06,01:47:41.800,35.638754953,139.296267621,219.1761,2,15,0.0076,0.0058,0.0165,0.0045,-0.0047,-0.0076,0.20,2.0
2019/11/06,01:47:42.000,35.638754973,139.296269528,219.1899,2,15,0.0074,0.0058,0.0164,0.0046,-0.0045,-0.0076,0.20,2.5
2019/11/06,01:47:42.200,35.638755438,139.296271691,219.1654,2,13,0.0083,0.0065,0.0179,0.0046,-0.0054,-0.0058,0.20,1.3
2019/11/06,01:47:42.400,35.638755540,139.296273583,219.1788,2,15,0.0070,0.0063,0.0170,0.0036,-0.0058,-0.0072,0.20,1.7
2019/11/06,01:47:42.600,35.638755383,139.296275540,219.1607,2,16,0.0068,0.0055,0.0164,0.0037,-0.0045,-0.0076,0.20,1.8
2019/11/06,01:47:42.800,35.638754986,139.296277805,219.1606,2,16,0.0066,0.0063,0.0169,0.0031,-0.0057,-0.0072,0.20,2.4
2019/11/06,01:47:43.000,35.638754712,139.296279906,219.1882,2,16,0.0088,0.0082,0.0205,0.0068,-0.0097,-0.0113,0.20,1.5
2019/11/06,01:47:43.200,35.638754889,139.296281855,219.1812,2,17,0.0063,0.0056,0.0162,0.0033,-0.0047,-0.0076,0.20,2.1
2019/11/06,01:47:43.400,35.638755212,139.296283781,219.1407,1,15,0.0084,0.0105,0.0235,0.0075,-0.0133,-0.0126,0.20,3.5
2019/11/06,01:47:43.600,35.638755616,139.296285352,219.1786,1,13,0.0086,0.0116,0.0251,0.0079,-0.0148,-0.0129,0.20,3.8
2019/11/06,01:47:43.800,35.638755573,139.296287195,219.1820,2,17,0.0061,0.0051,0.0162,0.0032,-0.0049,-0.0077,0.40,1.1
2019/11/06,01:47:44.000,35.638755152,139.296288988,219.1954,1,15,0.0076,0.0077,0.0201,0.0058,-0.0092,-0.0107,0.20,3.1
2019/11/06,01:47:44.200,35.638754579,139.296291346,219.1816,2,16,0.0071,0.0057,0.0163,0.0037,-0.0051,-0.0078,0.20,1.4
2019/11/06,01:47:44.400,35.638754620,139.296293478,219.2052,2,16,0.0068,0.0055,0.0162,0.0044,-0.0051,-0.0079,0.20,1.1
2019/11/06,01:47:44.600,35.638754585,139.296295277,219.1993,2,16,0.0061,0.0053,0.0161,0.0034,-0.0049,-0.0075,0.20,1.1
2019/11/06,01:47:44.800,35.638754837,139.296297238,219.1947,2,16,0.0061,0.0051,0.0160,0.0034,-0.0049,-0.0076,0.40,1.2
2019/11/06,01:47:45.000,35.638754935,139.296299182,219.1944,2,17,0.0061,0.0052,0.0159,0.0035,-0.0052,-0.0077,0.40,1.2
2019/11/06,01:47:45.200,35.638754885,139.296300920,219.1944,2,17,0.0058,0.0051,0.0158,0.0033,-0.0051,-0.0076,0.20,1.2
2019/11/06,01:47:45.400,35.638754625,139.296303051,219.1746,2,16,0.0058,0.0051,0.0159,0.0035,-0.0050,-0.0077,0.20,1.2
2019/11/06,01:47:45.600,35.638754270,139.296305447,219.1908,2,17,0.0057,0.0048,0.0157,0.0039,-0.0050,-0.0080,0.20,1.2
2019/11/06,01:47:45.800,35.638754312,139.296307393,219.2008,2,17,0.0059,0.0047,0.0158,0.0035,-0.0049,-0.0078,0.20,1.2
2019/11/06,01:47:46.000,35.638754552,139.296309225,219.1788,2,17,0.0059,0.0055,0.0159,0.0030,-0.0049,-0.0077,0.20,1.2
2019/11/06,01:47:46.200,35.638755040,139.296311151,219.1580,1,17,0.0059,0.0047,0.0157,0.0035,-0.0050,-0.0080,0.40,4.5
2019/11/06,01:47:46.400,35.638755236,139.296313289,219.1796,1,17,0.0061,0.0051,0.0157,0.0031,-0.0051,-0.0078,0.40,4.8
2019/11/06,01:47:46.600,35.638755053,139.296315213,219.1796,2,17,0.0058,0.0049,0.0158,0.0035,-0.0049,-0.0080,0.20,1.2
2019/11/06,01:47:46.800,35.638754548,139.296317706,219.1750,2,17,0.0055,0.0048,0.0159,0.0030,-0.0052,-0.0076,0.20,1.2
2019/11/06,01:47:47.000,35.638754303,139.296319961,219.1767,2,17,0.0055,0.0048,0.0158,0.0033,-0.0052,-0.0076,0.20,1.2
2019/11/06,01:47:47.200,35.638754328,139.296321920,219.1816,2,17,0.0058,0.0049,0.0157,0.0038,-0.0049,-0.0078,0.20,1.2
2019/11/06,01:47:47.400,35.638754512,139.296323929,219.1488,2,17,0.0057,0.0047,0.0159,0.0029,-0.0052,-0.0075,0.20,1.2
2019/11/06,01:47:47.600,35.638754711,139.296325979,219.1595,2,17,0.0059,0.0047,0.0161,0.0031,-0.0051,-0.0075,0.20,1.2
2019/11/06,01:47:47.800,35.638754609,139.296328058,219.1806,2,17,0.0058,0.0050,0.0160,0.0030,-0.0052,-0.0077,0.20,1.2
2019/11/06,01:47:48.000,35.638754372,139.296330279,219.1149,1,17,0.0055,0.0048,0.0158,0.0032,-0.0052,-0.0080,0.20,7.2
2019/11/06,01:47:48.200,35.638753988,139.296332446,219.1508,2,17,0.0057,0.0049,0.0157,0.0029,-0.0052,-0.0077,0.20,1.2
2019/11/06,01:47:48.400,35.638753857,139.296334203,219.1722,2,17,0.0056,0.0051,0.0160,0.0031,-0.0051,-0.0077,0.20,1.2
2019/11/06,01:47:48.600,35.638753923,139.296335985,219.1310,2,17,0.0055,0.0046,0.0158,0.0028,-0.0051,-0.0078,0.20,1.2
2019/11/06,01:47:48.800,35.638754116,139.296337820,219.1501,1,17,0.0056,0.0048,0.0157,0.0032,-0.0052,-0.0078,0.40,8.4
2019/11/06,01:47:49.000,35.638754037,139.296339967,219.1761,1,17,0.0056,0.0046,0.0157,0.0028,-0.0052,-0.0077,0.20,8.4
2019/11/06,01:47:49.200,35.638753897,139.296342071,219.1331,1,17,0.0052,0.0047,0.0157,0.0026,-0.0053,-0.0078,0.20,8.5
2019/11/06,01:47:49.400,35.638753513,139.296344406,219.1493,2,17,0.0062,0.0048,0.0157,0.0038,-0.0051,-0.0077,0.20,1.3
2019/11/06,01:47:49.600,35.638753418,139.296346462,219.1741,2,17,0.0058,0.0049,0.0158,0.0028,-0.0052,-0.0076,0.20,1.6
2019/11/06,01:47:49.800,35.638753406,139.296348337,219.1616,2,17,0.0059,0.0047,0.0157,0.0036,-0.0051,-0.0077,0.20,1.9
2019/11/06,01:47:50.000,35.638753738,139.296350335,219.1556,2,17,0.0057,0.0049,0.0158,0.0030,-0.0050,-0.0079,0.20,2.2
2019/11/06,01:47:50.200,35.638753777,139.296352244,219.1807,2,17,0.0053,0.0048,0.0158,0.0032,-0.0051,-0.0078,0.20,1.1
2019/11/06,01:47:50.400,35.638753639,139.296354039,219.1800,2,17,0.0058,0.0051,0.0157,0.0024,-0.0052,-0.0077,0.20,2.7
2019/11/06,01:47:50.600,35.638753173,139.296355909,219.1519,1,17,0.0055,0.0048,0.0156,0.0034,-0.0051,-0.0080,0.20,3.0
2019/11/06,01:47:50.800,35.638752929,139.296357950,219.1747,1,17,0.0056,0.0049,0.0157,0.0027,-0.0052,-0.0078,0.20,3.3
2019/11/06,01:47:51.000,35.638752859,139.296359837,219.1759,2,17,0.0059,0.0052,0.0157,0.0032,-0.0047,-0.0080,0.20,1.1
2019/11/06,01:47:51.200,35.638753030,139.296361754,219.1555,2,16,0.0058,0.0063,0.0161,0.0026,-0.0058,-0.0078,0.20,1.2
2019/11/06,01:47:51.400,35.638753062,139.296363710,219.1779,2,17,0.0056,0.0048,0.0157,0.0031,-0.0051,-0.0077,0.20,1.1
2019/11/06,01:47:51.600,35.638752799,139.296365596,219.1809,2,17,0.0057,0.0048,0.0158,0.0028,-0.0053,-0.0078,0.40,1.1
2019/11/06,01:47:51.800,35.638752158,139.296367695,219.1611,2,17,0.0054,0.0047,0.0158,0.0037,-0.0048,-0.0080,0.40,1.1
2019/11/06,01:47:52.000,35.638751670,139.296369779,219.1785,2,17,0.0053,0.0048,0.0157,0.0030,-0.0051,-0.0080,0.20,1.1
2019/11/06,01:47:52.200,35.638751358,139.296371611,219.1780,2,17,0.0054,0.0046,0.0158,0.0019,-0.0054,-0.0075,0.20,1.2
2019/11/06,01:47:52.400,35.638751223,139.296373584,219.1717,2,16,0.0053,0.0055,0.0161,0.0032,-0.0058,-0.0078,0.20,1.2
2019/11/06,01:47:52.600,35.638751404,139.296375820,219.1596,1,16,0.0056,0.0052,0.0163,0.0034,-0.0058,-0.0077,0.20,6.9
2019/11/06,01:47:52.800,35.638751042,139.296377837,219.1734,1,16,0.0058,0.0053,0.0160,0.0032,-0.0059,-0.0077,0.20,7.2
2019/11/06,01:47:53.000,35.638750536,139.296379745,219.1751,1,17,0.0057,0.0050,0.0156,0.0036,-0.0050,-0.0079,0.20,6.2
2019/11/06,01:47:53.200,35.638749952,139.296382032,219.1506,1,16,0.0056,0.0050,0.0164,0.0032,-0.0057,-0.0078,0.20,8.0
2019/11/06,01:47:53.400,35.638749504,139.296384203,219.1593,1,16,0.0058,0.0054,0.0164,0.0028,-0.0057,-0.0079,0.40,8.3
2019/11/06,01:47:53.600,35.638749451,139.296386097,219.1640,1,16,0.0058,0.0055,0.0164,0.0031,-0.0057,-0.0077,0.40,8.5
2019/11/06,01:47:53.800,35.638749613,139.296388269,219.1463,1,14,0.0060,0.0065,0.0167,0.0022,-0.0061,-0.0076,0.60,8.9
2019/11/06,01:47:54.000,35.638749952,139.296390465,219.1567,1,14,0.0057,0.0058,0.0165,0.0030,-0.0061,-0.0077,0.40,9.4
2019/11/06,01:47:54.200,35.638749770,139.296392530,219.1691,1,14,0.0055,0.0054,0.0166,0.0032,-0.0061,-0.0076,0.20,9.7
2019/11/06,01:47:54.400,35.638749170,139.296394759,219.1542,1,14,0.0058,0.0056,0.0165,0.0030,-0.0060,-0.0076,0.20,9.7
2019/11/06,01:47:54.600,35.638748657,139.296397237,219.1713,2,17,0.0057,0.0056,0.0165,0.0024,-0.0058,-0.0076,0.20,1.4
2019/11/06,01:47:54.800,35.638748687,139.296399255,219.1851,2,17,0.0055,0.0051,0.0162,0.0031,-0.0054,-0.0077,0.40,1.7
2019/11/06,01:47:55.000,35.638748626,139.296401170,219.1861,2,17,0.0057,0.0049,0.0160,0.0028,-0.0053,-0.0078,0.20,2.1
2019/11/06,01:47:55.200,35.638748852,139.296403278,219.1729,2,17,0.0057,0.0050,0.0158,0.0037,-0.0052,-0.0079,0.20,2.4
2019/11/06,01:47:55.400,35.638748787,139.296405335,219.1933,2,17,0.0056,0.0048,0.0160,0.0027,-0.0053,-0.0077,0.20,2.7
2019/11/06,01:47:55.600,35.638748553,139.296407313,219.1767,1,17,0.0055,0.0046,0.0157,0.0024,-0.0052,-0.0077,0.20,3.0
2019/11/06,01:47:55.800,35.638748025,139.296409428,219.1670,1,17,0.0053,0.0050,0.0156,0.0029,-0.0049,-0.0080,0.20,3.4
2019/11/06,01:47:56.000,35.638747815,139.296411431,219.1815,1,17,0.0053,0.0046,0.0156,0.0031,-0.0052,-0.0078,0.20,3.7
2019/11/06,01:47:56.200,35.638747781,139.296413266,219.1759,1,17,0.0056,0.0049,0.0156,0.0026,-0.0053,-0.0077,0.40,4.0
2019/11/06,01:47:56.400,35.638747844,139.296415193,219.1689,1,17,0.0058,0.0048,0.0158,0.0028,-0.0053,-0.0076,0.60,4.4
2019/11/06,01:47:56.600,35.638748133,139.296417161,219.1643,1,17,0.0054,0.0045,0.0157,0.0024,-0.0053,-0.0076,0.20,4.7
2019/11/06,01:47:56.800,35.638748001,139.296419069,219.1731,1,17,0.0059,0.0049,0.0156,0.0032,-0.0052,-0.0079,0.40,5.2
2019/11/06,01:47:57.000,35.638747624,139.296421221,219.1632,1,17,0.0056,0.0053,0.0155,0.0026,-0.0053,-0.0079,0.20,5.3
2019/11/06,01:47:57.200,35.638747175,139.296423498,219.1770,1,16,0.0055,0.0047,0.0156,0.0029,-0.0053,-0.0078,0.20,5.6
2019/11/06,01:47:57.400,35.638747121,139.296425471,219.1597,1,16,0.0055,0.0049,0.0155,0.0029,-0.0053,-0.0080,0.20,5.9
2019/11/06,01:47:57.600,35.638747358,139.296427317,219.1597,1,13,0.0056,0.0067,0.0165,0.0012,-0.0066,-0.0077,0.20,12.6
2019/11/06,01:47:57.800,35.638747735,139.296429410,219.1388,1,13,0.0058,0.0067,0.0167,0.0014,-0.0066,-0.0074,0.20,17.9
2019/11/06,01:47:58.000,35.638747573,139.296431476,219.1781,1,15,0.0059,0.0051,0.0162,0.0031,-0.0051,-0.0074,0.20,8.3
2019/11/06,01:47:58.200,35.638747118,139.296433631,219.1657,1,14,0.0059,0.0063,0.0165,0.0023,-0.0062,-0.0076,0.20,17.8
2019/11/06,01:47:58.400,35.638746530,139.296435980,219.1628,1,14,0.0055,0.0056,0.0160,0.0033,-0.0060,-0.0078,0.20,14.7
2019/11/06,01:47:58.600,35.638746307,139.296437934,219.1850,2,16,0.0057,0.0055,0.0164,0.0031,-0.0060,-0.0079,0.20,1.4
2019/11/06,01:47:58.800,35.638746209,139.296439943,219.1624,2,17,0.0059,0.0048,0.0161,0.0035,-0.0051,-0.0077,0.20,1.8
2019/11/06,01:47:59.000,35.638746449,139.296441972,219.1670,2,17,0.0055,0.0048,0.0157,0.0031,-0.0052,-0.0079,0.20,2.1
2019/11/06,01:47:59.200,35.638746356,139.296444013,219.1629,1,15,0.0053,0.0049,0.0156,0.0032,-0.0053,-0.0080,0.40,9.3
2019/11/06,01:47:59.400,35.638746028,139.296446065,219.1783,2,16,0.0056,0.0056,0.0161,0.0031,-0.0057,-0.0079,0.40,2.5
2019/11/06,01:47:59.600,35.638745493,139.296448364,219.1478,1,14,0.0058,0.0054,0.0166,0.0030,-0.0059,-0.0077,0.20,19.1
2019/11/06,01:47:59.800,35.638745240,139.296450608,219.1577,1,14,0.0058,0.0064,0.0164,0.0022,-0.0062,-0.0076,0.20,17.2
2019/11/06,01:48:00.000,35.638745305,139.296452535,219.1721,2,17,0.0056,0.0051,0.0159,0.0027,-0.0049,-0.0079,0.20,2.9
2019/11/06,01:48:00.200,35.638745382,139.296454446,219.1708,1,14,0.0071,0.0075,0.0204,0.0053,-0.0097,-0.0107,0.20,10.1
2019/11/06,01:48:00.400,35.638745842,139.296456461,219.1552,1,15,0.0056,0.0051,0.0157,0.0026,-0.0049,-0.0081,0.20,9.8
2019/11/06,01:48:00.600,35.638745717,139.296458334,219.1701,1,13,0.0053,0.0048,0.0160,0.0030,-0.0052,-0.0077,0.20,10.0
2019/11/06,01:48:00.800,35.638745368,139.296460383,219.1540,1,13,0.0055,0.0049,0.0161,0.0026,-0.0053,-0.0077,0.20,10.3
2019/11/06,01:48:01.000,35.638744846,139.296462625,219.1607,1,15,0.0059,0.0053,0.0158,0.0024,-0.0050,-0.0077,0.20,11.2
2019/11/06,01:48:01.200,35.638744746,139.296464689,219.1717,2,17,0.0055,0.0048,0.0161,0.0035,-0.0050,-0.0077,0.20,1.4
2019/11/06,01:48:01.400,35.638744601,139.296466732,219.1794,2,14,0.0072,0.0067,0.0203,0.0057,-0.0092,-0.0108,0.40,1.7
2019/11/06,01:48:01.600,35.638744888,139.296468852,219.1668,1,13,0.0076,0.0113,0.0249,0.0072,-0.0146,-0.0125,0.60,18.2
2019/11/06,01:48:01.800,35.638744888,139.296471109,219.1752,2,16,0.0073,0.0075,0.0205,0.0057,-0.0095,-0.0109,0.60,2.1
2019/11/06,01:48:02.000,35.638744611,139.296473239,219.1706,2,16,0.0058,0.0063,0.0167,0.0022,-0.0060,-0.0078,0.80,2.5
2019/11/06,01:48:02.200,35.638744061,139.296475587,219.1489,2,14,0.0057,0.0063,0.0175,0.0024,-0.0061,-0.0077,1.00,2.9
2019/11/06,01:48:02.400,35.638743885,139.296477764,219.1596,1,16,0.0054,0.0055,0.0162,0.0026,-0.0058,-0.0079,0.20,3.1
2019/11/06,01:48:02.600,35.638743936,139.296479726,219.1507,1,16,0.0053,0.0052,0.0163,0.0031,-0.0058,-0.0077,0.20,3.4
2019/11/06,01:48:02.800,35.638744167,139.296481887,219.1401,1,14,0.0053,0.0063,0.0165,0.0022,-0.0062,-0.0077,0.20,18.6
2019/11/06,01:48:03.000,35.638744409,139.296483980,219.1848,2,14,0.0078,0.0113,0.0249,0.0073,-0.0145,-0.0124,0.20,1.2
2019/11/06,01:48:03.200,35.638744164,139.296486014,219.1837,2,17,0.0058,0.0058,0.0163,0.0021,-0.0055,-0.0076,0.20,1.5
2019/11/06,01:48:03.400,35.638743636,139.296488278,219.1407,1,14,0.0057,0.0054,0.0166,0.0035,-0.0060,-0.0075,0.20,19.5
2019/11/06,01:48:03.600,35.638743040,139.296490560,219.1662,2,13,0.0078,0.0085,0.0228,0.0067,-0.0118,-0.0118,0.20,1.6
2019/11/06,01:48:03.800,35.638743049,139.296492481,219.1802,2,17,0.0059,0.0057,0.0162,0.0027,-0.0053,-0.0077,0.20,1.8
2019/11/06,01:48:04.000,35.638743148,139.296494567,219.1559,1,14,0.0055,0.0064,0.0165,0.0018,-0.0062,-0.0077,0.20,19.5
2019/11/06,01:48:04.200,35.638743562,139.296496595,219.1582,1,14,0.0057,0.0064,0.0165,0.0021,-0.0062,-0.0076,0.20,19.5
2019/11/06,01:48:04.400,35.638743475,139.296498709,219.1748,2,15,0.0057,0.0050,0.0163,0.0030,-0.0054,-0.0076,0.20,2.1
2019/11/06,01:48:04.600,35.638743122,139.296500853,219.1739,2,14,0.0058,0.0061,0.0169,0.0024,-0.0060,-0.0075,0.20,2.7
2019/11/06,01:48:04.800,35.638742593,139.296503176,219.1595,1,12,0.0057,0.0063,0.0169,0.0022,-0.0064,-0.0075,0.20,3.2
2019/11/06,01:48:05.000,35.638742570,139.296505342,219.1777,1,14,0.0057,0.0052,0.0167,0.0033,-0.0057,-0.0077,0.20,3.6
2019/11/06,01:48:05.200,35.638742551,139.296507449,219.1555,1,13,0.0059,0.0068,0.0164,0.0015,-0.0065,-0.0077,0.20,4.2
2019/11/06,01:48:05.400,35.638743052,139.296509651,219.1533,1,14,0.0056,0.0064,0.0165,0.0020,-0.0062,-0.0076,0.20,19.6
2019/11/06,01:48:05.600,35.638743281,139.296511754,219.1853,2,15,0.0055,0.0054,0.0165,0.0031,-0.0061,-0.0076,0.20,1.4
2019/11/06,01:48:05.800,35.638743044,139.296513695,219.1809,2,15,0.0054,0.0053,0.0162,0.0029,-0.0057,-0.0078,0.20,1.7
2019/11/06,01:48:06.000,35.638742467,139.296516086,219.1548,1,14,0.0058,0.0064,0.0165,0.0020,-0.0062,-0.0076,0.20,19.5
2019/11/06,01:48:06.200,35.638742061,139.296518559,219.1574,2,13,0.0060,0.0067,0.0168,0.0017,-0.0066,-0.0073,0.20,1.5
2019/11/06,01:48:06.400,35.638742152,139.296520598,219.1667,2,15,0.0055,0.0057,0.0168,0.0026,-0.0062,-0.0077,0.20,1.3
2019/11/06,01:48:06.600,35.638742465,139.296522766,219.1515,2,15,0.0058,0.0052,0.0163,0.0033,-0.0055,-0.0076,0.20,2.0
2019/11/06,01:48:06.800,35.638742740,139.296525005,219.1598,2,15,0.0055,0.0050,0.0162,0.0034,-0.0053,-0.0078,0.20,1.9
2019/11/06,01:48:07.000,35.638742283,139.296527191,219.1724,2,16,0.0057,0.0050,0.0163,0.0028,-0.0055,-0.0074,0.20,1.7
2019/11/06,01:48:07.200,35.638741616,139.296529616,219.1407,2,15,0.0057,0.0054,0.0165,0.0030,-0.0061,-0.0076,0.20,2.0
2019/11/06,01:48:07.400,35.638741130,139.296532052,219.1559,2,16,0.0062,0.0047,0.0166,0.0035,-0.0055,-0.0081,0.20,1.6
2019/11/06,01:48:07.600,35.638741221,139.296534216,219.1755,2,16,0.0057,0.0048,0.0160,0.0031,-0.0053,-0.0076,0.20,2.2
2019/11/06,01:48:07.800,35.638741240,139.296536420,219.1651,2,16,0.0057,0.0050,0.0161,0.0028,-0.0053,-0.0076,0.20,2.6
2019/11/06,01:48:08.000,35.638741776,139.296538739,219.1543,1,16,0.0055,0.0048,0.0159,0.0027,-0.0052,-0.0077,0.20,3.1
2019/11/06,01:48:08.200,35.638741475,139.296540831,219.1753,1,16,0.0057,0.0043,0.0158,0.0032,-0.0049,-0.0076,0.20,3.8
2019/11/06,01:48:08.400,35.638741089,139.296542874,219.1406,1,16,0.0058,0.0050,0.0158,0.0026,-0.0053,-0.0074,0.20,3.5
2019/11/06,01:48:08.600,35.638740327,139.296545098,219.1483,1,16,0.0053,0.0050,0.0155,0.0029,-0.0053,-0.0079,0.20,4.5
2019/11/06,01:48:08.800,35.638740198,139.296547016,219.1630,1,16,0.0059,0.0050,0.0158,0.0022,-0.0053,-0.0075,0.20,5.4
2019/11/06,01:48:09.000,35.638740216,139.296549007,219.1429,1,14,0.0058,0.0046,0.0161,0.0029,-0.0052,-0.0075,0.20,5.4
2019/11/06,01:48:09.200,35.638740629,139.296551147,219.1548,1,14,0.0064,0.0054,0.0167,0.0022,-0.0051,-0.0079,0.20,6.4
2019/11/06,01:48:09.400,35.638740576,139.296553277,219.1633,1,14,0.0057,0.0050,0.0156,0.0031,-0.0053,-0.0078,0.20,5.8
2019/11/06,01:48:09.600,35.638740320,139.296555617,219.1419,1,13,0.0058,0.0063,0.0165,0.0022,-0.0060,-0.0075,0.20,5.2
2019/11/06,01:48:09.800,35.638739710,139.296558080,219.1455,1,14,0.0056,0.0054,0.0159,0.0022,-0.0052,-0.0078,0.20,5.9
2019/11/06,01:48:10.000,35.638739589,139.296560299,219.1649,1,12,0.0059,0.0057,0.0161,0.0020,-0.0051,-0.0076,0.20,7.2
2019/11/06,01:48:10.200,35.638739625,139.296562332,219.1530,1,16,0.0055,0.0052,0.0160,0.0023,-0.0051,-0.0077,0.40,5.4
2019/11/06,01:48:10.400,35.638739887,139.296564599,219.1527,1,14,0.0058,0.0054,0.0160,0.0018,-0.0054,-0.0077,0.40,9.5
2019/11/06,01:48:10.600,35.638739775,139.296566750,219.1586,1,12,0.0058,0.0055,0.0166,0.0024,-0.0054,-0.0076,0.60,10.6
2019/11/06,01:48:10.800,35.638739550,139.296569011,219.1624,2,12,0.0059,0.0056,0.0167,0.0017,-0.0054,-0.0075,0.40,1.3
2019/11/06,01:48:11.000,35.638738981,139.296571450,219.1420,2,12,0.0059,0.0063,0.0173,0.0026,-0.0066,-0.0075,0.60,1.0
2019/11/06,01:48:11.200,35.638738923,139.296573684,219.1734,2,13,0.0058,0.0053,0.0167,0.0016,-0.0055,-0.0075,0.40,1.1
2019/11/06,01:48:11.400,35.638739049,139.296575744,219.1741,2,14,0.0060,0.0054,0.0170,0.0023,-0.0053,-0.0072,0.20,1.3
2019/11/06,01:48:11.600,35.638739400,139.296577945,219.1609,2,13,0.0058,0.0050,0.0169,0.0022,-0.0053,-0.0073,0.20,1.2
2019/11/06,01:48:11.800,35.638739733,139.296580014,219.1809,2,13,0.0057,0.0053,0.0169,0.0025,-0.0054,-0.0073,0.40,1.2
2019/11/06,01:48:12.000,35.638739663,139.296582017,219.1678,2,11,0.0055,0.0059,0.0172,0.0030,-0.0064,-0.0075,0.40,1.5
2019/11/06,01:48:12.200,35.638739247,139.296584316,219.1804,2,15,0.0062,0.0052,0.0165,0.0028,-0.0053,-0.0074,0.20,1.3
2019/11/06,01:48:12.400,35.638738933,139.296586754,219.1728,2,13,0.0058,0.0051,0.0165,0.0030,-0.0051,-0.0075,0.20,1.5
2019/11/06,01:48:12.600,35.638738944,139.296588834,219.1845,2,14,0.0064,0.0067,0.0173,0.0010,-0.0068,-0.0071,0.40,1.1
2019/11/06,01:48:12.800,35.638739121,139.296591283,219.1715,2,15,0.0064,0.0053,0.0170,0.0026,-0.0049,-0.0071,0.40,1.3
2019/11/06,01:48:13.000,35.638739525,139.296593480,219.1690,2,15,0.0060,0.0051,0.0168,0.0033,-0.0050,-0.0073,0.20,1.4
