date,time,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/11/04,08:21:23.200,35.639392684,139.296211438,219.1114,1,17,0.0065,0.0066,0.0345,-0.0040,0.0050,-0.0042,-0.00,445.1
2019/11/04,08:21:23.400,35.639392711,139.296211484,219.0970,1,17,0.0066,0.0064,0.0345,-0.0037,0.0049,-0.0043,-0.00,452.1
2019/11/04,08:21:23.600,35.639392778,139.296211393,219.1082,1,17,0.0065,0.0063,0.0345,-0.0038,0.0050,-0.0043,-0.00,457.6
2019/11/04,08:21:23.800,35.639392514,139.296210997,219.1074,1,17,0.0065,0.0063,0.0345,-0.0038,0.0049,-0.0042,-0.00,485.8
2019/11/04,08:21:24.000,35.639392474,139.296211209,219.1049,1,17,0.0066,0.0061,0.0345,-0.0039,0.0049,-0.0043,-0.00,509.8
2019/11/04,08:21:24.200,35.639392405,139.296211355,219.1063,1,17,0.0066,0.0063,0.0345,-0.0039,0.0050,-0.0043,-0.00,525.6
2019/11/04,08:21:24.400,35.639392411,139.296211436,219.1024,1,17,0.0066,0.0059,0.0345,-0.0039,0.0050,-0.0043,-0.00,539.5
2019/11/04,08:21:24.600,35.639392413,139.296211466,219.1130,1,17,0.0064,0.0062,0.0345,-0.0041,0.0049,-0.0042,-0.00,560.6
2019/11/04,08:21:24.800,35.639392397,139.296211460,219.1172,1,17,0.0065,0.0063,0.0345,-0.0038,0.0049,-0.0042,-0.00,575.4
2019/11/04,08:21:25.000,35.639392369,139.296211457,219.1080,1,15,0.0070,0.0065,0.0353,-0.0046,0.0062,-0.0062,-0.00,589.5
2019/11/04,08:21:25.200,35.639392365,139.296211441,219.1061,1,15,0.0071,0.0066,0.0353,-0.0046,0.0062,-0.0061,-0.00,605.7
2019/11/04,08:21:25.400,35.639392321,139.296211431,219.0995,1,15,0.0070,0.0065,0.0353,-0.0045,0.0062,-0.0062,-0.00,621.5
2019/11/04,08:21:25.600,35.639392299,139.296211399,219.1132,1,15,0.0070,0.0064,0.0353,-0.0046,0.0063,-0.0061,-0.00,635.3
2019/11/04,08:21:25.800,35.639392341,139.296211349,219.1135,1,15,0.0071,0.0067,0.0353,-0.0044,0.0062,-0.0061,-0.00,651.7
2019/11/04,08:21:26.000,35.639392422,139.296211292,219.1089,1,17,0.0066,0.0062,0.0345,-0.0039,0.0050,-0.0042,-0.00,9.3
2019/11/04,08:21:26.200,35.639392493,139.296211291,219.1107,1,17,0.0064,0.0062,0.0345,-0.0039,0.0050,-0.0041,-0.00,39.1
2019/11/04,08:21:26.400,35.639392551,139.296211268,219.1027,1,17,0.0065,0.0064,0.0345,-0.0039,0.0050,-0.0042,-0.00,67.8
2019/11/04,08:21:26.600,35.639392635,139.296211246,219.1089,1,17,0.0065,0.0063,0.0345,-0.0037,0.0049,-0.0042,-0.00,94.5
2019/11/04,08:21:26.800,35.639392668,139.296211218,219.1064,1,17,0.0065,0.0062,0.0345,-0.0038,0.0050,-0.0043,-0.00,121.2
2019/11/04,08:21:27.000,35.639392676,139.296211214,219.0943,1,17,0.0066,0.0062,0.0345,-0.0039,0.0050,-0.0042,-0.00,146.5
2019/11/04,08:21:27.200,35.639392687,139.296211210,219.1082,1,17,0.0066,0.0062,0.0345,-0.0040,0.0050,-0.0041,-0.00,170.3
2019/11/04,08:21:27.400,35.639392704,139.296211181,219.1058,1,17,0.0065,0.0063,0.0345,-0.0039,0.0050,-0.0043,-0.00,194.6
2019/11/04,08:21:27.600,35.639392698,139.296211180,219.0958,1,17,0.0065,0.0061,0.0345,-0.0039,0.0049,-0.0043,-0.00,216.2
2019/11/04,08:21:27.800,35.639392701,139.296211178,219.0949,1,17,0.0066,0.0061,0.0345,-0.0039,0.0050,-0.0041,-0.00,236.9
2019/11/04,08:21:28.000,35.639392706,139.296211154,219.0953,1,17,0.0066,0.0063,0.0345,-0.0038,0.0049,-0.0043,-0.00,258.4
2019/11/04,08:21:28.200,35.639392699,139.296211162,219.0910,1,17,0.0066,0.0063,0.0345,-0.0038,0.0050,-0.0043,-0.00,279.7
2019/11/04,08:21:28.400,35.639392741,139.296211223,219.0938,1,17,0.0065,0.0063,0.0345,-0.0038,0.0049,-0.0043,-0.00,301.0
2019/11/04,08:21:28.600,35.639392813,139.296211273,219.1028,1,17,0.0065,0.0061,0.0345,-0.0040,0.0049,-0.0042,-0.00,317.4
2019/11/04,08:21:28.800,35.639392840,139.296211289,219.0933,1,17,0.0066,0.0063,0.0345,-0.0038,0.0050,-0.0042,-0.00,335.0
2019/11/04,08:21:29.000,35.639392861,139.296211249,219.0883,1,17,0.0066,0.0063,0.0345,-0.0040,0.0050,-0.0042,-0.00,355.0
2019/11/04,08:21:29.200,35.639392850,139.296211258,219.1002,1,17,0.0065,0.0062,0.0345,-0.0041,0.0050,-0.0041,-0.00,371.8
2019/11/04,08:21:29.400,35.639392879,139.296211266,219.1017,1,17,0.0065,0.0064,0.0345,-0.0038,0.0050,-0.0042,-0.00,385.8
2019/11/04,08:21:29.600,35.639392898,139.296211279,219.0920,1,17,0.0066,0.0060,0.0345,-0.0038,0.0050,-0.0043,-0.00,401.9
2019/11/04,08:21:29.800,35.639392863,139.296211545,219.0991,1,17,0.0065,0.0061,0.0345,-0.0039,0.0050,-0.0043,-0.00,414.6
2019/11/04,08:21:30.000,35.639392857,139.296211483,219.1064,1,17,0.0066,0.0062,0.0345,-0.0040,0.0050,-0.0042,-0.00,425.8
2019/11/04,08:21:30.200,35.639392855,139.296211424,219.1091,1,17,0.0066,0.0062,0.0345,-0.0038,0.0050,-0.0043,-0.00,435.1
2019/11/04,08:21:30.400,35.639392856,139.296211424,219.1156,1,17,0.0066,0.0061,0.0345,-0.0038,0.0051,-0.0042,-0.00,445.0
2019/11/04,08:21:30.600,35.639392795,139.296211457,219.0984,1,17,0.0066,0.0064,0.0345,-0.0038,0.0050,-0.0042,-0.00,454.8
2019/11/04,08:21:30.800,35.639392750,139.296211415,219.1037,1,17,0.0066,0.0061,0.0345,-0.0039,0.0050,-0.0042,-0.00,463.7
2019/11/04,08:21:31.000,35.639392636,139.296211407,219.0997,1,17,0.0066,0.0063,0.0345,-0.0040,0.0050,-0.0041,-0.00,471.9
2019/11/04,08:21:31.200,35.639392559,139.296211402,219.1051,1,17,0.0066,0.0062,0.0345,-0.0041,0.0050,-0.0041,-0.00,482.6
2019/11/04,08:21:31.400,35.639392474,139.296211429,219.1087,1,17,0.0066,0.0063,0.0345,-0.0039,0.0050,-0.0042,-0.00,491.8
2019/11/04,08:21:31.600,35.639392437,139.296211469,219.1093,1,17,0.0065,0.0062,0.0345,-0.0041,0.0050,-0.0041,-0.00,499.3
2019/11/04,08:21:31.800,35.639392460,139.296211495,219.1119,1,17,0.0064,0.0062,0.0345,-0.0040,0.0050,-0.0042,-0.00,507.9
2019/11/04,08:21:32.000,35.639392464,139.296211510,219.1115,1,17,0.0064,0.0063,0.0345,-0.0041,0.0050,-0.0041,-0.00,516.8
2019/11/04,08:21:32.200,35.639392503,139.296211496,219.1047,1,17,0.0065,0.0063,0.0345,-0.0041,0.0051,-0.0041,-0.00,520.3
2019/11/04,08:21:32.400,35.639392538,139.296211488,219.1072,1,17,0.0064,0.0060,0.0345,-0.0041,0.0050,-0.0041,-0.00,526.0
2019/11/04,08:21:32.600,35.639392534,139.296211496,219.1007,1,17,0.0065,0.0063,0.0345,-0.0040,0.0051,-0.0041,-0.00,534.7
2019/11/04,08:21:32.800,35.639392516,139.296211475,219.1117,1,17,0.0065,0.0062,0.0345,-0.0039,0.0049,-0.0042,-0.00,544.9
2019/11/04,08:21:33.000,35.639392476,139.296211496,219.1009,1,17,0.0065,0.0062,0.0345,-0.0039,0.0050,-0.0042,-0.00,552.3
2019/11/04,08:21:33.200,35.639392432,139.296211515,219.1025,1,17,0.0065,0.0064,0.0345,-0.0040,0.0050,-0.0042,-0.00,561.7
2019/11/04,08:21:33.400,35.639392444,139.296211496,219.1141,1,17,0.0066,0.0064,0.0345,-0.0037,0.0051,-0.0043,-0.00,567.8
2019/11/04,08:21:33.600,35.639392377,139.296211499,219.1132,1,17,0.0066,0.0061,0.0345,-0.0039,0.0050,-0.0043,-0.00,577.6
2019/11/04,08:21:33.800,35.639392361,139.296211514,219.1028,1,17,0.0066,0.0059,0.0345,-0.0039,0.0050,-0.0043,-0.00,583.8
2019/11/04,08:21:34.000,35.639392359,139.296211546,219.1096,1,17,0.0065,0.0064,0.0345,-0.0041,0.0050,-0.0042,-0.00,590.9
2019/11/04,08:21:34.200,35.639392433,139.296211538,219.1045,1,17,0.0067,0.0062,0.0345,-0.0038,0.0050,-0.0043,-0.00,598.2
2019/11/04,08:21:34.400,35.639392534,139.296211568,219.0976,1,17,0.0067,0.0062,0.0345,-0.0039,0.0050,-0.0043,-0.00,603.0
2019/11/04,08:21:34.600,35.639392609,139.296211507,219.1031,1,17,0.0066,0.0061,0.0345,-0.0041,0.0050,-0.0043,-0.00,610.5
2019/11/04,08:21:34.800,35.639392676,139.296211478,219.0969,1,17,0.0066,0.0061,0.0345,-0.0040,0.0050,-0.0043,-0.00,618.0
2019/11/04,08:21:35.000,35.639392696,139.296211465,219.1062,1,17,0.0065,0.0064,0.0345,-0.0040,0.0050,-0.0042,-0.00,624.9
2019/11/04,08:21:35.200,35.639392918,139.296211374,219.0896,1,17,0.0066,0.0063,0.0345,-0.0038,0.0049,-0.0042,-0.00,631.9
2019/11/04,08:21:35.400,35.639393109,139.296211299,219.0757,1,17,0.0065,0.0063,0.0345,-0.0040,0.0051,-0.0041,-0.00,643.7
2019/11/04,08:21:35.600,35.639393188,139.296211266,219.0510,1,15,0.0066,0.0059,0.0349,-0.0040,0.0050,-0.0038,-0.00,659.5
2019/11/04,08:21:35.800,35.639393249,139.296211284,219.0583,1,15,0.0065,0.0060,0.0349,-0.0040,0.0050,-0.0039,-0.00,670.1
2019/11/04,08:21:36.000,35.639393233,139.296211289,219.0601,1,15,0.0066,0.0064,0.0348,-0.0038,0.0049,-0.0039,-0.00,679.1
2019/11/04,08:21:36.200,35.639393063,139.296211277,219.0654,1,15,0.0066,0.0062,0.0349,-0.0041,0.0050,-0.0038,-0.00,688.8
2019/11/04,08:21:36.400,35.639392977,139.296211299,219.0803,1,17,0.0065,0.0062,0.0345,-0.0040,0.0051,-0.0042,-0.00,693.3
2019/11/04,08:21:36.600,35.639392946,139.296211272,219.0835,1,17,0.0065,0.0060,0.0345,-0.0038,0.0051,-0.0042,-0.00,700.9
2019/11/04,08:21:36.800,35.639392900,139.296211267,219.0922,1,17,0.0065,0.0063,0.0345,-0.0040,0.0050,-0.0041,-0.00,710.2
2019/11/04,08:21:37.000,35.639392922,139.296211281,219.0841,1,17,0.0066,0.0061,0.0345,-0.0040,0.0051,-0.0042,-0.00,715.4
2019/11/04,08:21:37.200,35.639392920,139.296211278,219.0876,1,17,0.0065,0.0061,0.0345,-0.0040,0.0050,-0.0041,-0.00,721.9
2019/11/04,08:21:37.400,35.639392929,139.296211233,219.0993,1,17,0.0065,0.0064,0.0345,-0.0039,0.0050,-0.0040,-0.00,727.2
2019/11/04,08:21:37.600,35.639392850,139.296211122,219.0959,1,17,0.0065,0.0062,0.0345,-0.0039,0.0050,-0.0042,-0.00,736.2
2019/11/04,08:21:37.800,35.639392821,139.296211135,219.1018,1,17,0.0065,0.0064,0.0345,-0.0041,0.0050,-0.0041,-0.00,744.2
2019/11/04,08:21:38.000,35.639392847,139.296211132,219.0966,1,17,0.0064,0.0061,0.0345,-0.0041,0.0050,-0.0042,-0.00,751.7
2019/11/04,08:21:38.200,35.639392888,139.296211090,219.0995,1,17,0.0065,0.0060,0.0345,-0.0041,0.0050,-0.0042,-0.00,761.7
2019/11/04,08:21:38.400,35.639392881,139.296211111,219.1016,1,17,0.0067,0.0063,0.0345,-0.0039,0.0050,-0.0042,-0.00,768.5
2019/11/04,08:21:38.600,35.639392894,139.296211068,219.1005,1,17,0.0065,0.0062,0.0345,-0.0040,0.0050,-0.0041,-0.00,778.9
2019/11/04,08:21:38.800,35.639392855,139.296211092,219.1022,1,17,0.0066,0.0064,0.0345,-0.0038,0.0050,-0.0041,-0.00,786.6
2019/11/04,08:21:39.000,35.639392818,139.296211132,219.0949,1,17,0.0066,0.0061,0.0345,-0.0040,0.0050,-0.0043,-0.00,794.5
2019/11/04,08:21:39.200,35.639392779,139.296211201,219.0938,1,17,0.0065,0.0060,0.0345,-0.0041,0.0051,-0.0041,-0.00,797.6
2019/11/04,08:21:39.400,35.639392745,139.296211308,219.0939,1,17,0.0065,0.0064,0.0345,-0.0038,0.0050,-0.0041,-0.00,801.0
2019/11/04,08:21:39.600,35.639392681,139.296211355,219.0971,1,17,0.0065,0.0061,0.0345,-0.0040,0.0051,-0.0042,-0.00,802.5
2019/11/04,08:21:39.800,35.639392678,139.296211393,219.1120,1,17,0.0065,0.0061,0.0345,-0.0040,0.0051,-0.0041,-0.00,805.8
2019/11/04,08:21:40.000,35.639392718,139.296211415,219.1048,1,17,0.0065,0.0062,0.0345,-0.0039,0.0051,-0.0041,-0.00,806.6
2019/11/04,08:21:40.200,35.639392743,139.296211448,219.1019,1,17,0.0066,0.0063,0.0345,-0.0039,0.0050,-0.0041,-0.00,806.7
2019/11/04,08:21:40.400,35.639392783,139.296211492,219.1064,1,17,0.0066,0.0063,0.0345,-0.0040,0.0051,-0.0042,-0.00,808.2
2019/11/04,08:21:40.600,35.639392805,139.296211457,219.1139,1,17,0.0066,0.0061,0.0345,-0.0040,0.0051,-0.0041,-0.00,808.3
2019/11/04,08:21:40.800,35.639392812,139.296211504,219.1106,1,17,0.0066,0.0061,0.0345,-0.0039,0.0051,-0.0041,-0.00,807.7
2019/11/04,08:21:41.000,35.639392810,139.296211526,219.1118,1,17,0.0066,0.0062,0.0345,-0.0040,0.0050,-0.0041,-0.00,808.7
2019/11/04,08:21:41.200,35.639392759,139.296211530,219.1167,1,17,0.0065,0.0063,0.0345,-0.0038,0.0050,-0.0042,-0.00,807.6
2019/11/04,08:21:41.400,35.639392711,139.296211512,219.1163,1,17,0.0066,0.0064,0.0345,-0.0039,0.0050,-0.0041,-0.00,809.9
2019/11/04,08:21:41.600,35.639392640,139.296211488,219.1213,1,17,0.0065,0.0064,0.0345,-0.0040,0.0050,-0.0042,-0.00,810.7
2019/11/04,08:21:41.800,35.639392595,139.296211488,219.1163,1,17,0.0065,0.0061,0.0345,-0.0040,0.0050,-0.0042,-0.00,811.1
2019/11/04,08:21:42.000,35.639392588,139.296211469,219.1156,1,17,0.0064,0.0064,0.0345,-0.0040,0.0051,-0.0040,-0.00,812.3
2019/11/04,08:21:42.200,35.639392623,139.296211482,219.1142,1,17,0.0065,0.0062,0.0345,-0.0040,0.0050,-0.0041,-0.00,813.1
2019/11/04,08:21:42.400,35.639392670,139.296211520,219.1061,1,17,0.0066,0.0063,0.0345,-0.0039,0.0051,-0.0041,-0.00,810.4
2019/11/04,08:21:42.600,35.639392695,139.296211539,219.1117,1,17,0.0065,0.0062,0.0345,-0.0040,0.0051,-0.0040,-0.00,805.5
2019/11/04,08:21:42.800,35.639392753,139.296211562,219.1190,1,17,0.0066,0.0061,0.0345,-0.0038,0.0051,-0.0042,-0.00,803.3
2019/11/04,08:21:43.000,35.639392731,139.296211590,219.1096,1,17,0.0066,0.0062,0.0345,-0.0039,0.0051,-0.0042,-0.00,803.7
2019/11/04,08:21:43.200,35.639392758,139.296211569,219.1164,1,17,0.0065,0.0061,0.0345,-0.0039,0.0051,-0.0041,-0.00,801.8
2019/11/04,08:21:43.400,35.639392787,139.296211534,219.1099,1,17,0.0065,0.0062,0.0345,-0.0039,0.0051,-0.0041,-0.00,799.9
2019/11/04,08:21:43.600,35.639392804,139.296211510,219.1118,1,17,0.0067,0.0063,0.0345,-0.0038,0.0051,-0.0041,-0.00,797.9
2019/11/04,08:21:43.800,35.639392810,139.296211517,219.1055,1,17,0.0065,0.0060,0.0345,-0.0040,0.0051,-0.0041,-0.00,796.5
2019/11/04,08:21:44.000,35.639392882,139.296211501,219.1079,1,17,0.0066,0.0063,0.0345,-0.0039,0.0050,-0.0041,-0.00,795.8
2019/11/04,08:21:44.200,35.639392934,139.296211489,219.1134,1,17,0.0065,0.0065,0.0345,-0.0039,0.0051,-0.0041,-0.00,794.6
2019/11/04,08:21:44.400,35.639392984,139.296211460,219.1089,1,17,0.0067,0.0060,0.0345,-0.0039,0.0051,-0.0041,-0.00,790.9
2019/11/04,08:21:44.600,35.639393000,139.296211457,219.1194,1,17,0.0064,0.0063,0.0345,-0.0043,0.0051,-0.0040,-0.00,790.5
2019/11/04,08:21:44.800,35.639392965,139.296211456,219.1119,1,17,0.0065,0.0060,0.0345,-0.0039,0.0051,-0.0042,-0.00,787.2
2019/11/04,08:21:45.000,35.639392923,139.296211462,219.1051,1,17,0.0067,0.0061,0.0345,-0.0040,0.0052,-0.0042,-0.00,782.5
2019/11/04,08:21:45.200,35.639392855,139.296211519,219.1055,1,17,0.0067,0.0063,0.0345,-0.0038,0.0050,-0.0042,-0.00,779.1
2019/11/04,08:21:45.400,35.639392822,139.296211549,219.1168,1,17,0.0065,0.0066,0.0345,-0.0040,0.0051,-0.0040,-0.00,775.9
2019/11/04,08:21:45.600,35.639392719,139.296211575,219.1078,1,17,0.0065,0.0062,0.0345,-0.0039,0.0051,-0.0040,-0.00,773.3
2019/11/04,08:21:45.800,35.639392645,139.296211568,219.1104,1,17,0.0065,0.0061,0.0345,-0.0041,0.0050,-0.0041,-0.00,770.8
2019/11/04,08:21:46.000,35.639392587,139.296211580,219.1187,1,17,0.0064,0.0060,0.0345,-0.0040,0.0051,-0.0041,-0.00,766.8
2019/11/04,08:21:46.200,35.639392569,139.296211609,219.1085,1,17,0.0065,0.0062,0.0345,-0.0040,0.0051,-0.0040,-0.00,764.0
2019/11/04,08:21:46.400,35.639392559,139.296211607,219.1113,1,17,0.0066,0.0063,0.0345,-0.0040,0.0051,-0.0042,-0.00,761.2
2019/11/04,08:21:46.600,35.639392585,139.296211594,219.1052,1,17,0.0065,0.0061,0.0345,-0.0042,0.0051,-0.0041,-0.00,758.6
2019/11/04,08:21:46.800,35.639392600,139.296211597,219.1131,1,17,0.0065,0.0061,0.0345,-0.0040,0.0051,-0.0042,-0.00,755.5
2019/11/04,08:21:47.000,35.639392593,139.296211605,219.1056,1,17,0.0066,0.0064,0.0345,-0.0039,0.0051,-0.0042,-0.00,752.7
2019/11/04,08:21:47.200,35.639392632,139.296211590,219.1181,1,17,0.0066,0.0060,0.0345,-0.0038,0.0050,-0.0041,-0.00,749.9
2019/11/04,08:21:47.400,35.639392635,139.296211593,219.1063,1,17,0.0064,0.0061,0.0345,-0.0040,0.0050,-0.0041,-0.00,747.8
2019/11/04,08:21:47.600,35.639392608,139.296211614,219.1122,1,15,0.0071,0.0065,0.0353,-0.0046,0.0063,-0.0060,-0.00,761.1
2019/11/04,08:21:47.800,35.639392577,139.296211570,219.1063,1,17,0.0067,0.0062,0.0345,-0.0038,0.0050,-0.0041,-0.00,740.3
2019/11/04,08:21:48.000,35.639392553,139.296211536,219.1058,1,17,0.0064,0.0060,0.0345,-0.0041,0.0050,-0.0040,-0.00,737.8
2019/11/04,08:21:48.200,35.639392566,139.296211543,219.1093,1,17,0.0065,0.0063,0.0345,-0.0040,0.0051,-0.0040,-0.00,734.9
2019/11/04,08:21:48.400,35.639392601,139.296211550,219.1145,1,17,0.0066,0.0062,0.0345,-0.0039,0.0051,-0.0040,-0.00,732.6
2019/11/04,08:21:48.600,35.639392589,139.296211565,219.1083,1,17,0.0066,0.0060,0.0345,-0.0040,0.0051,-0.0041,-0.00,728.7
2019/11/04,08:21:48.800,35.639392590,139.296211569,219.0990,1,15,0.0071,0.0064,0.0353,-0.0046,0.0063,-0.0060,-0.00,741.6
2019/11/04,08:21:49.000,35.639392655,139.296211540,219.1134,1,17,0.0065,0.0063,0.0345,-0.0040,0.0050,-0.0039,-0.00,723.5
2019/11/04,08:21:49.200,35.639392688,139.296211565,219.1067,1,17,0.0066,0.0060,0.0345,-0.0039,0.0051,-0.0042,-0.00,719.6
2019/11/04,08:21:49.400,35.639392691,139.296211572,219.1069,1,17,0.0065,0.0061,0.0345,-0.0041,0.0051,-0.0040,-0.00,715.5
2019/11/04,08:21:49.600,35.639392707,139.296211602,219.0982,1,17,0.0066,0.0060,0.0345,-0.0040,0.0051,-0.0041,-0.00,711.1
2019/11/04,08:21:49.800,35.639392700,139.296211593,219.1016,1,17,0.0065,0.0062,0.0345,-0.0038,0.0050,-0.0042,-0.00,710.0
2019/11/04,08:21:50.000,35.639392712,139.296211562,219.1003,1,17,0.0066,0.0066,0.0345,-0.0038,0.0051,-0.0042,-0.00,707.6
2019/11/04,08:21:50.200,35.639392721,139.296211570,219.1011,1,17,0.0066,0.0065,0.0345,-0.0038,0.0051,-0.0042,-0.00,706.8
2019/11/04,08:21:50.400,35.639392750,139.296211558,219.1101,1,17,0.0066,0.0061,0.0345,-0.0041,0.0051,-0.0042,-0.00,704.6
2019/11/04,08:21:50.600,35.639392762,139.296211555,219.1028,1,17,0.0066,0.0063,0.0345,-0.0039,0.0051,-0.0041,-0.00,702.9
2019/11/04,08:21:50.800,35.639392771,139.296211562,219.0986,1,17,0.0064,0.0063,0.0345,-0.0041,0.0050,-0.0041,-0.00,701.0
2019/11/04,08:21:51.000,35.639392798,139.296211550,219.0999,1,17,0.0067,0.0058,0.0345,-0.0039,0.0051,-0.0041,-0.00,698.1
2019/11/04,08:21:51.200,35.639392786,139.296211534,219.1015,1,17,0.0065,0.0062,0.0345,-0.0039,0.0051,-0.0041,-0.00,696.3
2019/11/04,08:21:51.400,35.639392788,139.296211499,219.0937,1,17,0.0064,0.0061,0.0345,-0.0041,0.0052,-0.0040,-0.00,694.4
2019/11/04,08:21:51.600,35.639392714,139.296211532,219.1062,1,17,0.0067,0.0060,0.0345,-0.0038,0.0051,-0.0042,-0.00,694.3
2019/11/04,08:21:51.800,35.639392684,139.296211555,219.0969,1,17,0.0066,0.0062,0.0345,-0.0038,0.0051,-0.0041,-0.00,691.4
2019/11/04,08:21:52.000,35.639392652,139.296211603,219.0999,1,15,0.0071,0.0064,0.0353,-0.0046,0.0063,-0.0060,-0.00,702.7
2019/11/04,08:21:52.200,35.639392666,139.296211641,219.1161,1,15,0.0071,0.0066,0.0353,-0.0046,0.0063,-0.0060,-0.00,701.3
2019/11/04,08:21:52.400,35.639392719,139.296211643,219.1090,1,15,0.0072,0.0065,0.0353,-0.0045,0.0063,-0.0061,-0.00,699.1
2019/11/04,08:21:52.600,35.639392804,139.296211580,219.1155,1,15,0.0071,0.0064,0.0353,-0.0045,0.0063,-0.0060,-0.00,698.1
2019/11/04,08:21:52.800,35.639392863,139.296211539,219.1032,1,15,0.0071,0.0064,0.0353,-0.0045,0.0063,-0.0060,-0.00,696.5
2019/11/04,08:21:53.000,35.639392853,139.296211457,219.0963,2,17,0.0072,0.0063,0.0353,-0.0046,0.0063,-0.0060,-0.00,2.7
2019/11/04,08:21:53.200,35.639392846,139.296211289,219.0933,1,17,0.0067,0.0065,0.0345,-0.0038,0.0050,-0.0041,-0.00,4.4
2019/11/04,08:21:53.400,35.639392848,139.296211221,219.1101,1,17,0.0065,0.0065,0.0345,-0.0039,0.0051,-0.0041,-0.00,6.0
2019/11/04,08:21:53.600,35.639392862,139.296211192,219.1094,1,17,0.0065,0.0064,0.0345,-0.0039,0.0051,-0.0041,-0.00,7.6
2019/11/04,08:21:53.800,35.639392887,139.296211210,219.1068,1,17,0.0066,0.0062,0.0345,-0.0038,0.0051,-0.0041,-0.00,9.2
2019/11/04,08:21:54.000,35.639392946,139.296211220,219.1072,1,17,0.0066,0.0061,0.0345,-0.0037,0.0051,-0.0041,-0.00,10.7
