date,time,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/11/21,07:26:31.200,35.639388490,139.296210796,219.0393,1,11,0.0070,0.0067,0.0159,0.0026,-0.0069,0.0048,0.21,352.1
2019/11/21,07:26:31.400,35.639388588,139.296210991,219.0402,1,11,0.0073,0.0069,0.0178,0.0029,-0.0071,0.0032,0.21,475.2
2019/11/21,07:26:31.600,35.639388631,139.296211037,219.0341,1,12,0.0068,0.0065,0.0176,0.0022,-0.0068,0.0040,0.21,513.2
2019/11/21,07:26:31.800,35.639388593,139.296210859,219.0515,1,12,0.0093,0.0096,0.0318,-0.0063,-0.0147,0.0135,0.21,738.6
2019/11/21,07:26:32.000,35.639388466,139.296210798,219.0321,1,14,0.0089,0.0092,0.0300,-0.0056,-0.0139,0.0122,0.21,17.2
2019/11/21,07:26:32.200,35.639388521,139.296210587,219.0412,1,13,0.0072,0.0073,0.0176,0.0030,-0.0070,0.0029,0.21,83.3
2019/11/21,07:26:32.400,35.639388511,139.296210405,219.0487,1,13,0.0065,0.0065,0.0176,-0.0009,-0.0072,0.0024,0.21,21.3
2019/11/21,07:26:32.600,35.639388535,139.296210295,219.0409,1,13,0.0066,0.0066,0.0176,-0.0012,-0.0072,0.0023,0.41,69.6
2019/11/21,07:26:32.800,35.639388602,139.296210243,219.0444,1,13,0.0066,0.0063,0.0177,0.0009,-0.0073,0.0025,0.61,116.1
2019/11/21,07:26:33.000,35.639388580,139.296210301,219.0376,1,13,0.0066,0.0065,0.0168,-0.0008,-0.0073,0.0029,0.61,14.9
2019/11/21,07:26:33.200,35.639388499,139.296210396,219.0362,1,13,0.0065,0.0066,0.0165,-0.0005,-0.0073,0.0030,0.21,27.1
2019/11/21,07:26:33.400,35.639388392,139.296210633,219.0132,1,14,0.0067,0.0085,0.0230,-0.0033,-0.0114,0.0083,0.21,9.5
2019/11/21,07:26:33.600,35.639388321,139.296210810,219.0430,1,14,0.0067,0.0092,0.0275,-0.0029,-0.0129,0.0082,0.21,55.9
2019/11/21,07:26:33.800,35.639388169,139.296210980,219.0313,1,15,0.0057,0.0071,0.0176,0.0026,-0.0072,-0.0001,0.41,11.9
2019/11/21,07:26:34.000,35.639387984,139.296211054,219.0331,1,16,0.0056,0.0091,0.0243,-0.0037,-0.0133,0.0043,0.41,8.7
2019/11/21,07:26:34.200,35.639387832,139.296211238,219.0276,1,17,0.0056,0.0065,0.0171,-0.0018,-0.0075,-0.0028,0.61,5.4
2019/11/21,07:26:34.400,35.639387633,139.296211484,219.0390,1,18,0.0054,0.0059,0.0174,-0.0022,-0.0069,0.0019,0.41,7.3
2019/11/21,07:26:34.600,35.639387570,139.296211302,219.0360,1,18,0.0052,0.0065,0.0167,-0.0019,-0.0071,-0.0022,0.21,42.3
2019/11/21,07:26:34.800,35.639387548,139.296210567,219.0299,1,18,0.0053,0.0046,0.0145,-0.0018,-0.0050,-0.0038,0.21,75.8
2019/11/21,07:26:35.000,35.639387688,139.296209963,219.0295,1,18,0.0050,0.0051,0.0147,-0.0024,-0.0049,-0.0035,0.21,108.4
2019/11/21,07:26:35.200,35.639387769,139.296209807,219.0263,1,18,0.0056,0.0052,0.0137,0.0009,-0.0053,-0.0032,0.21,13.7
2019/11/21,07:26:35.400,35.639387823,139.296210072,219.0393,1,18,0.0051,0.0059,0.0130,0.0014,-0.0049,-0.0015,0.21,9.3
2019/11/21,07:26:35.600,35.639387843,139.296210728,219.0393,1,17,0.0051,0.0058,0.0138,0.0011,-0.0049,-0.0021,0.41,40.7
2019/11/21,07:26:35.800,35.639387912,139.296211512,219.0273,1,17,0.0052,0.0049,0.0138,-0.0015,-0.0049,-0.0026,0.41,70.0
2019/11/21,07:26:36.000,35.639387879,139.296212054,219.0288,1,16,0.0053,0.0054,0.0138,-0.0011,-0.0049,-0.0020,0.21,97.0
2019/11/21,07:26:36.200,35.639387930,139.296211928,219.0322,1,16,0.0058,0.0056,0.0138,0.0023,-0.0048,-0.0018,0.21,135.5
2019/11/21,07:26:36.400,35.639388090,139.296211447,219.0298,1,15,0.0064,0.0067,0.0138,0.0034,-0.0043,-0.0013,0.21,160.5
2019/11/21,07:26:36.600,35.639388344,139.296211051,219.0344,1,11,0.0063,0.0063,0.0167,-0.0010,-0.0069,0.0044,0.21,211.8
2019/11/21,07:26:36.800,35.639388421,139.296210595,219.0278,1,11,0.0063,0.0065,0.0168,-0.0017,-0.0069,0.0044,0.21,232.2
2019/11/21,07:26:37.000,35.639388488,139.296210363,219.0269,1,13,0.0063,0.0061,0.0166,-0.0014,-0.0068,0.0041,0.21,198.4
2019/11/21,07:26:37.200,35.639388475,139.296210237,219.0305,1,13,0.0063,0.0064,0.0166,-0.0013,-0.0069,0.0042,0.41,213.8
2019/11/21,07:26:37.400,35.639388352,139.296210038,219.0335,1,15,0.0057,0.0059,0.0159,-0.0019,-0.0072,0.0020,0.41,5.5
2019/11/21,07:26:37.600,35.639388198,139.296209788,219.0303,1,18,0.0046,0.0055,0.0131,-0.0009,-0.0047,-0.0009,0.21,4.1
2019/11/21,07:26:37.800,35.639388033,139.296209678,219.0253,1,19,0.0050,0.0048,0.0129,-0.0006,-0.0049,-0.0021,0.21,8.6
2019/11/21,07:26:38.000,35.639387698,139.296209571,219.0215,1,19,0.0048,0.0046,0.0130,-0.0016,-0.0051,-0.0016,0.41,31.8
2019/11/21,07:26:38.200,35.639387268,139.296209441,219.0194,1,19,0.0045,0.0055,0.0127,-0.0014,-0.0051,0.0015,0.41,5.6
2019/11/21,07:26:38.400,35.639387081,139.296209453,219.0095,1,19,0.0042,0.0054,0.0123,-0.0007,-0.0049,-0.0015,0.21,9.7
2019/11/21,07:26:38.600,35.639386802,139.296209470,218.9603,1,19,0.0046,0.0061,0.0125,0.0019,-0.0048,-0.0022,0.41,9.9
2019/11/21,07:26:38.800,35.639386668,139.296209550,218.9591,1,19,0.0038,0.0055,0.0126,0.0020,-0.0050,-0.0022,0.61,37.3
2019/11/21,07:26:39.000,35.639386590,139.296209596,218.9547,1,19,0.0040,0.0054,0.0126,0.0023,-0.0049,-0.0018,0.61,58.0
2019/11/21,07:26:39.200,35.639386526,139.296209609,218.9607,1,19,0.0042,0.0051,0.0125,0.0015,-0.0046,-0.0027,0.21,13.1
2019/11/21,07:26:39.400,35.639386465,139.296209770,218.9521,1,19,0.0034,0.0046,0.0124,-0.0004,-0.0049,-0.0022,0.21,40.2
2019/11/21,07:26:39.600,35.639386459,139.296209812,218.9704,1,19,0.0041,0.0051,0.0124,0.0016,-0.0050,-0.0019,0.21,66.3
2019/11/21,07:26:39.800,35.639386455,139.296209887,218.9711,1,19,0.0038,0.0046,0.0115,-0.0013,-0.0043,0.0010,0.21,5.0
2019/11/21,07:26:40.000,35.639386745,139.296210018,219.0155,1,19,0.0033,0.0035,0.0116,-0.0009,-0.0042,-0.0004,0.21,12.8
2019/11/21,07:26:40.200,35.639386901,139.296210209,219.0147,1,19,0.0045,0.0030,0.0121,0.0009,-0.0040,-0.0004,0.21,48.5
2019/11/21,07:26:40.400,35.639387151,139.296210385,219.0294,1,19,0.0038,0.0047,0.0120,-0.0007,-0.0043,0.0016,0.21,71.3
2019/11/21,07:26:40.600,35.639387374,139.296210501,219.0322,1,18,0.0049,0.0037,0.0122,-0.0010,-0.0042,0.0016,0.21,94.0
2019/11/21,07:26:40.800,35.639387552,139.296210667,219.0298,1,18,0.0046,0.0045,0.0123,-0.0023,-0.0039,0.0021,0.21,111.8
2019/11/21,07:26:41.000,35.639387695,139.296210861,219.0274,1,18,0.0050,0.0039,0.0124,-0.0017,-0.0043,0.0017,0.21,131.2
2019/11/21,07:26:41.200,35.639387796,139.296211065,219.0219,1,18,0.0045,0.0043,0.0125,-0.0023,-0.0041,-0.0004,0.41,155.1
2019/11/21,07:26:41.400,35.639387876,139.296211109,219.0213,1,18,0.0045,0.0033,0.0126,-0.0025,-0.0039,0.0002,0.41,174.0
2019/11/21,07:26:41.600,35.639387885,139.296211139,219.0130,1,16,0.0050,0.0042,0.0140,-0.0024,-0.0052,0.0027,0.21,210.9
2019/11/21,07:26:41.800,35.639387758,139.296210965,219.0178,1,16,0.0050,0.0053,0.0139,-0.0026,-0.0052,0.0028,0.21,227.8
2019/11/21,07:26:42.000,35.639387553,139.296210761,219.0203,1,18,0.0051,0.0047,0.0137,-0.0023,-0.0054,0.0026,0.21,212.0
2019/11/21,07:26:42.200,35.639387462,139.296210611,219.0232,1,18,0.0049,0.0053,0.0136,-0.0011,-0.0054,0.0029,0.41,4.6
2019/11/21,07:26:42.400,35.639387179,139.296210724,219.0228,1,19,0.0037,0.0046,0.0123,-0.0011,-0.0041,0.0024,0.41,6.7
2019/11/21,07:26:42.600,35.639386734,139.296210556,219.0053,1,19,0.0041,0.0043,0.0117,-0.0007,-0.0041,0.0005,0.61,9.0
2019/11/21,07:26:42.800,35.639386522,139.296210405,218.9746,1,19,0.0038,0.0033,0.0117,-0.0015,-0.0044,0.0016,0.41,9.2
2019/11/21,07:26:43.000,35.639386527,139.296210331,218.9410,1,18,0.0038,0.0041,0.0125,-0.0018,-0.0041,-0.0022,0.21,37.2
2019/11/21,07:26:43.200,35.639386650,139.296210202,218.9379,1,18,0.0045,0.0043,0.0126,-0.0010,-0.0041,-0.0018,0.41,59.9
2019/11/21,07:26:43.400,35.639386667,139.296210001,218.9556,1,18,0.0044,0.0035,0.0132,0.0012,-0.0049,-0.0029,0.41,105.5
2019/11/21,07:26:43.600,35.639386671,139.296209988,218.9579,1,18,0.0050,0.0047,0.0159,-0.0010,-0.0047,-0.0048,0.21,251.9
2019/11/21,07:26:43.800,35.639386817,139.296209953,218.9938,1,18,0.0050,0.0045,0.0160,-0.0018,-0.0048,-0.0046,0.21,288.9
2019/11/21,07:26:44.000,35.639386890,139.296209952,219.0082,1,19,0.0048,0.0043,0.0135,-0.0012,-0.0054,-0.0020,0.41,4.5
2019/11/21,07:26:44.200,35.639387059,139.296210053,219.0167,1,19,0.0047,0.0058,0.0141,-0.0005,-0.0049,-0.0023,0.21,29.2
2019/11/21,07:26:44.400,35.639387339,139.296210020,219.0248,1,18,0.0051,0.0049,0.0141,-0.0018,-0.0049,-0.0030,0.21,51.9
2019/11/21,07:26:44.600,35.639387506,139.296210008,219.0345,1,18,0.0051,0.0048,0.0138,-0.0005,-0.0052,-0.0030,0.21,42.5
2019/11/21,07:26:44.800,35.639387627,139.296210053,219.0420,1,18,0.0052,0.0054,0.0137,0.0005,-0.0051,-0.0031,0.21,19.9
2019/11/21,07:26:45.000,35.639387701,139.296210088,219.0314,1,18,0.0047,0.0054,0.0130,-0.0004,-0.0049,-0.0011,0.21,8.8
2019/11/21,07:26:45.200,35.639387597,139.296210042,219.0379,1,18,0.0053,0.0053,0.0145,0.0006,-0.0049,-0.0033,0.21,114.2
2019/11/21,07:26:45.400,35.639386975,139.296210130,219.0188,1,19,0.0047,0.0049,0.0141,-0.0006,-0.0050,-0.0021,0.21,11.9
2019/11/21,07:26:45.600,35.639386513,139.296210213,219.0059,1,19,0.0045,0.0051,0.0141,-0.0002,-0.0049,-0.0024,0.21,41.9
2019/11/21,07:26:45.800,35.639386176,139.296210146,218.9425,1,19,0.0050,0.0054,0.0146,0.0009,-0.0050,-0.0031,0.41,81.6
2019/11/21,07:26:46.000,35.639386135,139.296210086,218.9327,1,18,0.0053,0.0058,0.0160,0.0008,-0.0046,-0.0046,0.41,116.5
2019/11/21,07:26:46.200,35.639386182,139.296210016,218.9250,1,18,0.0050,0.0059,0.0160,0.0010,-0.0045,-0.0047,0.21,151.5
2019/11/21,07:26:46.400,35.639386228,139.296210023,218.9370,1,18,0.0053,0.0053,0.0160,0.0009,-0.0047,-0.0047,0.41,186.7
2019/11/21,07:26:46.600,35.639386293,139.296210026,218.9519,1,18,0.0051,0.0055,0.0160,-0.0005,-0.0045,-0.0049,0.41,221.7
2019/11/21,07:26:46.800,35.639386174,139.296210146,218.9407,1,18,0.0051,0.0055,0.0159,-0.0011,-0.0046,-0.0047,0.21,254.2
2019/11/21,07:26:47.000,35.639386128,139.296210311,218.9564,1,18,0.0051,0.0058,0.0160,0.0016,-0.0045,-0.0046,0.21,287.9
2019/11/21,07:26:47.200,35.639386160,139.296210404,218.9541,1,18,0.0053,0.0054,0.0160,-0.0003,-0.0045,-0.0047,0.21,321.2
2019/11/21,07:26:47.400,35.639386188,139.296210413,218.9585,1,18,0.0052,0.0051,0.0159,0.0005,-0.0046,-0.0048,0.21,353.9
2019/11/21,07:26:47.600,35.639386082,139.296210344,218.9467,1,18,0.0047,0.0056,0.0139,0.0012,-0.0046,-0.0026,0.21,10.2
2019/11/21,07:26:47.800,35.639386078,139.296210283,218.9419,1,18,0.0047,0.0050,0.0138,-0.0019,-0.0049,-0.0030,0.21,4.1
2019/11/21,07:26:48.000,35.639386136,139.296210299,218.9457,1,18,0.0050,0.0048,0.0137,-0.0014,-0.0049,-0.0027,0.21,19.8
2019/11/21,07:26:48.200,35.639386168,139.296210299,218.9467,1,18,0.0051,0.0054,0.0133,0.0012,-0.0047,-0.0034,0.21,12.6
2019/11/21,07:26:48.400,35.639386152,139.296210322,218.9389,1,18,0.0047,0.0049,0.0132,0.0017,-0.0048,-0.0028,0.21,14.1
2019/11/21,07:26:48.600,35.639386199,139.296210229,218.9328,1,18,0.0043,0.0051,0.0133,0.0017,-0.0047,-0.0029,0.21,16.7
2019/11/21,07:26:48.800,35.639386178,139.296210101,218.9310,1,18,0.0040,0.0039,0.0131,-0.0016,-0.0050,-0.0032,0.21,45.6
2019/11/21,07:26:49.000,35.639386153,139.296210097,218.9258,1,18,0.0044,0.0050,0.0132,0.0007,-0.0048,-0.0028,0.21,55.4
2019/11/21,07:26:49.200,35.639386233,139.296210096,218.9344,1,18,0.0042,0.0042,0.0132,0.0010,-0.0047,-0.0032,0.41,89.3
2019/11/21,07:26:49.400,35.639386496,139.296210110,218.9812,1,18,0.0042,0.0051,0.0138,0.0014,-0.0048,-0.0029,0.61,124.4
2019/11/21,07:26:49.600,35.639386728,139.296210286,219.0144,1,19,0.0046,0.0047,0.0124,-0.0005,-0.0049,-0.0014,0.81,5.9
2019/11/21,07:26:49.800,35.639387028,139.296210393,219.0248,1,19,0.0044,0.0053,0.0131,0.0008,-0.0051,0.0014,1.01,36.4
2019/11/21,07:26:50.000,35.639387344,139.296210301,219.0317,1,19,0.0043,0.0052,0.0132,-0.0021,-0.0051,0.0012,1.21,63.4
2019/11/21,07:26:50.200,35.639387546,139.296209892,219.0350,1,18,0.0050,0.0049,0.0133,-0.0014,-0.0053,0.0017,1.41,89.7
2019/11/21,07:26:50.400,35.639387567,139.296209487,219.0345,1,18,0.0052,0.0064,0.0157,-0.0025,-0.0073,0.0029,1.61,118.4
2019/11/21,07:26:50.600,35.639387484,139.296209312,219.0299,1,17,0.0057,0.0088,0.0218,-0.0047,-0.0123,0.0064,1.81,145.4
2019/11/21,07:26:50.800,35.639387543,139.296209499,219.0358,1,17,0.0060,0.0091,0.0221,-0.0046,-0.0125,0.0066,2.01,171.0
2019/11/21,07:26:51.000,35.639387593,139.296209835,219.0293,1,17,0.0057,0.0091,0.0225,-0.0049,-0.0127,0.0068,2.21,195.9
2019/11/21,07:26:51.200,35.639387791,139.296210687,219.0268,1,17,0.0060,0.0094,0.0229,-0.0049,-0.0129,0.0069,2.41,218.2
2019/11/21,07:26:51.400,35.639387887,139.296211375,219.0220,1,18,0.0056,0.0092,0.0227,-0.0042,-0.0125,0.0060,2.61,8.0
2019/11/21,07:26:51.600,35.639387883,139.296211852,219.0244,1,18,0.0056,0.0095,0.0231,-0.0042,-0.0128,0.0060,2.81,33.0
2019/11/21,07:26:51.800,35.639387814,139.296212195,219.0240,1,18,0.0059,0.0098,0.0236,-0.0041,-0.0130,0.0064,3.01,57.0
2019/11/21,07:26:52.000,35.639387687,139.296212292,219.0266,1,18,0.0058,0.0098,0.0241,-0.0045,-0.0133,0.0064,3.21,79.7
2019/11/21,07:26:52.200,35.639387566,139.296212282,219.0259,1,18,0.0059,0.0095,0.0223,-0.0037,-0.0125,0.0051,3.41,7.8
2019/11/21,07:26:52.400,35.639387572,139.296212110,219.0335,1,18,0.0061,0.0098,0.0227,-0.0038,-0.0127,0.0052,3.61,32.0
2019/11/21,07:26:52.600,35.639387570,139.296211655,219.0356,1,18,0.0064,0.0103,0.0255,-0.0045,-0.0141,0.0069,3.81,146.3
2019/11/21,07:26:52.800,35.639387533,139.296211045,219.0415,1,18,0.0064,0.0106,0.0261,-0.0047,-0.0144,0.0071,4.01,167.6
2019/11/21,07:26:53.000,35.639387403,139.296210337,219.0280,1,18,0.0063,0.0103,0.0242,-0.0040,-0.0135,0.0056,4.21,53.8
2019/11/21,07:26:53.200,35.639387307,139.296209791,219.0299,1,18,0.0065,0.0104,0.0247,-0.0042,-0.0138,0.0058,4.41,75.7
2019/11/21,07:26:53.400,35.639387346,139.296209492,219.0353,1,17,0.0074,0.0116,0.0280,-0.0058,-0.0157,0.0086,4.61,107.2
2019/11/21,07:26:53.600,35.639387454,139.296209730,219.0299,1,17,0.0069,0.0091,0.0247,-0.0039,-0.0128,0.0058,4.81,4.5
2019/11/21,07:26:53.800,35.639387477,139.296209964,219.0324,1,17,0.0070,0.0094,0.0252,-0.0041,-0.0131,0.0060,5.01,24.1
2019/11/21,07:26:54.000,35.639387248,139.296210365,219.0488,2,18,0.0077,0.0102,0.0282,-0.0048,-0.0145,0.0079,5.21,2.7
2019/11/21,07:26:54.200,35.639386774,139.296210697,219.0297,1,19,0.0065,0.0068,0.0191,-0.0006,-0.0074,0.0035,5.41,4.3
2019/11/21,07:26:54.400,35.639386597,139.296210909,219.0338,1,19,0.0067,0.0069,0.0195,-0.0006,-0.0075,0.0037,5.61,5.5
2019/11/21,07:26:54.600,35.639386472,139.296211220,219.0299,1,19,0.0068,0.0069,0.0199,-0.0006,-0.0076,0.0037,5.81,6.5
2019/11/21,07:26:54.800,35.639386366,139.296211549,219.0211,1,19,0.0070,0.0079,0.0203,-0.0009,-0.0078,0.0039,6.01,7.7
2019/11/21,07:26:55.000,35.639386459,139.296211450,219.0052,2,19,0.0072,0.0090,0.0230,-0.0027,-0.0101,0.0052,6.21,3.0
2019/11/21,07:26:55.200,35.639386574,139.296211269,218.9946,1,19,0.0078,0.0084,0.0229,-0.0009,-0.0084,-0.0024,6.41,14.5
2019/11/21,07:26:55.400,35.639386610,139.296210943,219.0019,1,19,0.0079,0.0085,0.0233,-0.0012,-0.0085,-0.0025,6.61,16.5
2019/11/21,07:26:55.600,35.639386658,139.296210379,218.9988,1,19,0.0081,0.0085,0.0238,-0.0014,-0.0087,-0.0023,6.81,17.9
2019/11/21,07:26:55.800,35.639386665,139.296209656,218.9945,1,19,0.0082,0.0089,0.0243,-0.0015,-0.0089,-0.0024,7.01,19.3
2019/11/21,07:26:56.000,35.639386687,139.296209251,218.9885,1,19,0.0084,0.0090,0.0247,-0.0017,-0.0090,-0.0024,7.21,20.6
2019/11/21,07:26:56.200,35.639386831,139.296209146,219.0003,1,19,0.0085,0.0091,0.0252,-0.0012,-0.0092,-0.0023,7.41,21.7
2019/11/21,07:26:56.400,35.639386965,139.296209178,219.0121,2,19,0.0088,0.0097,0.0268,-0.0023,-0.0106,0.0013,7.61,2.6
2019/11/21,07:26:56.600,35.639387072,139.296209567,219.0151,1,19,0.0082,0.0093,0.0244,-0.0019,-0.0093,0.0050,7.81,3.5
2019/11/21,07:26:56.800,35.639387199,139.296209975,219.0194,1,19,0.0085,0.0095,0.0259,-0.0017,-0.0098,0.0037,8.01,4.0
2019/11/21,07:26:57.000,35.639387327,139.296210413,219.0214,1,19,0.0085,0.0096,0.0253,-0.0020,-0.0097,0.0054,8.21,4.3
2019/11/21,07:26:57.200,35.639387515,139.296210797,219.0284,1,18,0.0092,0.0099,0.0256,-0.0028,-0.0099,0.0058,8.41,3.8
2019/11/21,07:26:57.400,35.639387617,139.296211255,219.0283,1,18,0.0102,0.0103,0.0295,-0.0030,-0.0098,-0.0038,8.61,30.2
2019/11/21,07:26:57.600,35.639387785,139.296211658,219.0362,1,17,0.0111,0.0105,0.0285,-0.0031,-0.0097,0.0050,8.81,11.5
2019/11/21,07:26:57.800,35.639387873,139.296211785,219.0398,1,17,0.0112,0.0106,0.0277,-0.0031,-0.0103,0.0058,9.01,7.2
2019/11/21,07:26:58.000,35.639387997,139.296211823,219.0425,1,17,0.0114,0.0109,0.0282,-0.0031,-0.0105,0.0060,9.21,9.7
2019/11/21,07:26:58.200,35.639388031,139.296211726,219.0403,1,15,0.0117,0.0110,0.0288,-0.0033,-0.0107,0.0064,9.41,13.2
2019/11/21,07:26:58.400,35.639388146,139.296211412,219.0503,2,15,0.0120,0.0115,0.0302,-0.0037,-0.0117,0.0068,9.61,1.8
